+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU5182--5182-- | 2005 |  M06   |  99.0 |           |
| PCU5182--5182-- | 2005 |  M05   |  98.7 |           |
| PCU5182--5182-- | 2005 |  M04   |  98.7 |           |
| PCU5182--5182-- | 2005 |  M03   |  98.7 |           |
| PCU5182--5182-- | 2005 |  M02   |  98.8 |           |
| PCU5182--5182-- | 2005 |  M01   |  98.7 |           |
| PCU5182--5182-- | 2004 |  M12   |  98.6 |           |
| PCU5182--5182-- | 2004 |  M11   |  98.6 |           |
| PCU5182--5182-- | 2004 |  M10   |  98.7 |           |
| PCU5182--5182-- | 2004 |  M09   |  98.7 |           |
| PCU5182--5182-- | 2004 |  M08   |  99.0 |           |
| PCU5182--5182-- | 2004 |  M07   |  99.0 |           |
| PCU5182--5182-- | 2004 |  M06   |  99.0 |           |
| PCU5182--5182-- | 2004 |  M05   |  98.9 |           |
| PCU5182--5182-- | 2004 |  M04   |  98.5 |           |
| PCU5182--5182-- | 2004 |  M03   |  98.4 |           |
| PCU5182--5182-- | 2004 |  M02   |  98.9 |           |
| PCU5182--5182-- | 2004 |  M01   |  99.9 |           |
| PCU5182--5182-- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
