+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU517---517--- | 2005 |  M09   |  97.9 |           |
| PCU517---517--- | 2005 |  M08   |  98.2 |           |
| PCU517---517--- | 2005 |  M07   |  98.4 |           |
| PCU517---517--- | 2005 |  M06   |  98.2 |           |
| PCU517---517--- | 2005 |  M05   |  98.3 |           |
| PCU517---517--- | 2005 |  M04   |  98.4 |           |
| PCU517---517--- | 2005 |  M03   |  98.2 |           |
| PCU517---517--- | 2005 |  M02   |  98.1 |           |
| PCU517---517--- | 2005 |  M01   |  99.0 |           |
| PCU517---517--- | 2004 |  M12   |  99.0 |           |
| PCU517---517--- | 2004 |  M11   |  99.2 |           |
| PCU517---517--- | 2004 |  M10   |  99.4 |           |
| PCU517---517--- | 2004 |  M09   |  99.6 |           |
| PCU517---517--- | 2004 |  M08   |  99.9 |           |
| PCU517---517--- | 2004 |  M07   |  99.8 |           |
| PCU517---517--- | 2004 |  M06   |  99.9 |           |
| PCU517---517--- | 2004 |  M05   |  99.9 |           |
| PCU517---517--- | 2004 |  M04   | 100.1 |           |
| PCU517---517--- | 2004 |  M03   | 100.2 |           |
| PCU517---517--- | 2004 |  M02   | 100.0 |           |
| PCU517---517--- | 2004 |  M01   | 100.4 |           |
| PCU517---517--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
