+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU333---333--- | 2016 |  M07   | 132.2 |           |
| PCU333---333--- | 2016 |  M06   | 132.1 |           |
| PCU333---333--- | 2016 |  M05   | 132.0 |           |
| PCU333---333--- | 2016 |  M04   | 132.0 |           |
| PCU333---333--- | 2016 |  M03   | 132.0 |           |
| PCU333---333--- | 2016 |  M02   | 131.9 |           |
| PCU333---333--- | 2016 |  M01   | 131.9 |           |
| PCU333---333--- | 2015 |  M12   | 131.8 |           |
| PCU333---333--- | 2015 |  M11   | 131.7 |           |
| PCU333---333--- | 2015 |  M10   | 131.7 |           |
| PCU333---333--- | 2015 |  M09   | 131.6 |           |
| PCU333---333--- | 2015 |  M08   | 131.6 |           |
| PCU333---333--- | 2015 |  M07   | 131.7 |           |
| PCU333---333--- | 2015 |  M06   | 131.5 |           |
| PCU333---333--- | 2015 |  M05   | 131.6 |           |
| PCU333---333--- | 2015 |  M04   | 131.5 |           |
| PCU333---333--- | 2015 |  M03   | 131.4 |           |
| PCU333---333--- | 2015 |  M02   | 131.3 |           |
| PCU333---333--- | 2015 |  M01   | 131.1 |           |
| PCU333---333--- | 2014 |  M12   | 130.7 |           |
| PCU333---333--- | 2014 |  M11   | 130.6 |           |
| PCU333---333--- | 2014 |  M10   | 130.4 |           |
| PCU333---333--- | 2014 |  M09   | 130.4 |           |
| PCU333---333--- | 2014 |  M08   | 130.2 |           |
| PCU333---333--- | 2014 |  M07   | 130.2 |           |
| PCU333---333--- | 2014 |  M06   | 130.0 |           |
| PCU333---333--- | 2014 |  M05   | 129.9 |           |
| PCU333---333--- | 2014 |  M04   | 129.8 |           |
| PCU333---333--- | 2014 |  M03   | 129.5 |           |
| PCU333---333--- | 2014 |  M02   | 129.4 |           |
| PCU333---333--- | 2014 |  M01   | 129.0 |           |
| PCU333---333--- | 2013 |  M12   | 128.5 |           |
| PCU333---333--- | 2013 |  M11   | 128.4 |           |
| PCU333---333--- | 2013 |  M10   | 128.3 |           |
| PCU333---333--- | 2013 |  M09   | 128.1 |           |
| PCU333---333--- | 2013 |  M08   | 128.0 |           |
| PCU333---333--- | 2013 |  M07   | 128.0 |           |
| PCU333---333--- | 2013 |  M06   | 127.8 |           |
| PCU333---333--- | 2013 |  M05   | 127.8 |           |
| PCU333---333--- | 2013 |  M04   | 127.7 |           |
| PCU333---333--- | 2013 |  M03   | 127.6 |           |
| PCU333---333--- | 2013 |  M02   | 127.5 |           |
| PCU333---333--- | 2013 |  M01   | 127.2 |           |
| PCU333---333--- | 2012 |  M12   | 127.0 |           |
| PCU333---333--- | 2012 |  M11   | 126.8 |           |
| PCU333---333--- | 2012 |  M10   | 126.6 |           |
| PCU333---333--- | 2012 |  M09   | 126.5 |           |
| PCU333---333--- | 2012 |  M08   | 126.4 |           |
| PCU333---333--- | 2012 |  M07   | 126.3 |           |
| PCU333---333--- | 2012 |  M06   | 126.1 |           |
| PCU333---333--- | 2012 |  M05   | 126.1 |           |
| PCU333---333--- | 2012 |  M04   | 126.0 |           |
| PCU333---333--- | 2012 |  M03   | 125.8 |           |
| PCU333---333--- | 2012 |  M02   | 125.6 |           |
| PCU333---333--- | 2012 |  M01   | 125.1 |           |
+-----------------+------+--------+-------+-----------+
