+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
+-----------------+------+--------+-------+-----------+
| PCU333---333--- | 2012 |  M12   | 127.0 |           |
| PCU333---333--- | 2012 |  M11   | 126.8 |           |
| PCU333---333--- | 2012 |  M10   | 126.6 |           |
| PCU333---333--- | 2012 |  M09   | 126.5 |           |
| PCU333---333--- | 2012 |  M08   | 126.4 |           |
| PCU333---333--- | 2012 |  M07   | 126.3 |           |
| PCU333---333--- | 2012 |  M06   | 126.1 |           |
| PCU333---333--- | 2012 |  M05   | 126.1 |           |
| PCU333---333--- | 2012 |  M04   | 126.0 |           |
| PCU333---333--- | 2012 |  M03   | 125.8 |           |
| PCU333---333--- | 2012 |  M02   | 125.6 |           |
| PCU333---333--- | 2012 |  M01   | 125.1 |           |
| PCU333---333--- | 2011 |  M12   | 124.7 |           |
| PCU333---333--- | 2011 |  M11   | 124.6 |           |
| PCU333---333--- | 2011 |  M10   | 124.3 |           |
| PCU333---333--- | 2011 |  M09   | 124.2 |           |
| PCU333---333--- | 2011 |  M08   | 123.9 |           |
| PCU333---333--- | 2011 |  M07   | 123.8 |           |
| PCU333---333--- | 2011 |  M06   | 123.5 |           |
| PCU333---333--- | 2011 |  M05   | 123.2 |           |
| PCU333---333--- | 2011 |  M04   | 122.9 |           |
| PCU333---333--- | 2011 |  M03   | 122.4 |           |
| PCU333---333--- | 2011 |  M02   | 122.0 |           |
| PCU333---333--- | 2011 |  M01   | 121.7 |           |
| PCU333---333--- | 2010 |  M12   | 121.1 |           |
| PCU333---333--- | 2010 |  M11   | 120.9 |           |
| PCU333---333--- | 2010 |  M10   | 120.8 |           |
| PCU333---333--- | 2010 |  M09   | 120.8 |           |
| PCU333---333--- | 2010 |  M08   | 120.6 |           |
| PCU333---333--- | 2010 |  M07   | 120.5 |           |
| PCU333---333--- | 2010 |  M06   | 120.3 |           |
| PCU333---333--- | 2010 |  M05   | 120.4 |           |
| PCU333---333--- | 2010 |  M04   | 120.4 |           |
| PCU333---333--- | 2010 |  M03   | 120.2 |           |
| PCU333---333--- | 2010 |  M02   | 120.2 |           |
