+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
+-----------------+------+--------+-------+-----------+
| PCU314---314--- | 2020 |  M12   | 139.6 |           |
| PCU314---314--- | 2020 |  M11   | 139.4 |           |
| PCU314---314--- | 2020 |  M10   | 139.0 |           |
| PCU314---314--- | 2020 |  M09   | 139.1 |           |
| PCU314---314--- | 2020 |  M08   | 139.0 |           |
| PCU314---314--- | 2020 |  M07   | 138.9 |           |
| PCU314---314--- | 2020 |  M06   | 139.1 |           |
| PCU314---314--- | 2020 |  M05   | 138.9 |           |
| PCU314---314--- | 2020 |  M04   | 139.2 |           |
| PCU314---314--- | 2020 |  M03   | 139.1 |           |
| PCU314---314--- | 2020 |  M02   | 139.3 |           |
| PCU314---314--- | 2020 |  M01   | 139.2 |           |
| PCU314---314--- | 2019 |  M12   | 138.9 |           |
| PCU314---314--- | 2019 |  M11   | 138.9 |           |
| PCU314---314--- | 2019 |  M10   | 139.4 |           |
| PCU314---314--- | 2019 |  M09   | 139.0 |           |
| PCU314---314--- | 2019 |  M08   | 139.0 |           |
| PCU314---314--- | 2019 |  M07   | 139.2 |           |
| PCU314---314--- | 2019 |  M06   | 139.1 |           |
| PCU314---314--- | 2019 |  M05   | 139.4 |           |
| PCU314---314--- | 2019 |  M04   | 139.5 |           |
| PCU314---314--- | 2019 |  M03   | 139.5 |           |
| PCU314---314--- | 2019 |  M02   | 139.6 |           |
| PCU314---314--- | 2019 |  M01   | 139.2 |           |
| PCU314---314--- | 2018 |  M12   | 138.6 |           |
| PCU314---314--- | 2018 |  M11   | 138.5 |           |
| PCU314---314--- | 2018 |  M10   | 138.7 |           |
| PCU314---314--- | 2018 |  M09   | 138.6 |           |
| PCU314---314--- | 2018 |  M08   | 138.5 |           |
| PCU314---314--- | 2018 |  M07   | 138.3 |           |
| PCU314---314--- | 2018 |  M06   | 137.8 |           |
| PCU314---314--- | 2018 |  M05   | 137.5 |           |
| PCU314---314--- | 2018 |  M04   | 137.2 |           |
| PCU314---314--- | 2018 |  M03   | 137.2 |           |
| PCU314---314--- | 2018 |  M02   | 136.8 |           |
| PCU314---314--- | 2018 |  M01   | 136.1 |           |
| PCU314---314--- | 2017 |  M12   | 135.5 |           |
| PCU314---314--- | 2017 |  M11   | 135.8 |           |
| PCU314---314--- | 2017 |  M10   | 135.1 |           |
| PCU314---314--- | 2017 |  M09   | 135.3 |           |
| PCU314---314--- | 2017 |  M08   | 135.2 |           |
| PCU314---314--- | 2017 |  M07   | 134.9 |           |
| PCU314---314--- | 2017 |  M06   | 134.3 |           |
| PCU314---314--- | 2017 |  M05   | 134.1 |           |
| PCU314---314--- | 2017 |  M04   | 134.0 |           |
| PCU314---314--- | 2017 |  M03   | 133.7 |           |
| PCU314---314--- | 2017 |  M02   | 133.5 |           |
| PCU314---314--- | 2017 |  M01   | 133.6 |           |
| PCU314---314--- | 2016 |  M12   | 133.5 |           |
| PCU314---314--- | 2016 |  M11   | 133.3 |           |
| PCU314---314--- | 2016 |  M10   | 133.4 |           |
| PCU314---314--- | 2016 |  M09   | 133.4 |           |
| PCU314---314--- | 2016 |  M08   | 133.3 |           |
| PCU314---314--- | 2016 |  M07   | 133.1 |           |
| PCU314---314--- | 2016 |  M06   | 132.9 |           |
| PCU314---314--- | 2016 |  M05   | 132.9 |           |
| PCU314---314--- | 2016 |  M04   | 133.4 |           |
| PCU314---314--- | 2016 |  M03   | 133.5 |           |
| PCU314---314--- | 2016 |  M02   | 133.5 |           |
| PCU314---314--- | 2016 |  M01   | 133.3 |           |
| PCU314---314--- | 2015 |  M12   | 133.5 |           |
| PCU314---314--- | 2015 |  M11   | 133.1 |           |
| PCU314---314--- | 2015 |  M10   | 133.1 |           |
| PCU314---314--- | 2015 |  M09   | 133.3 |           |
| PCU314---314--- | 2015 |  M08   | 133.4 |           |
| PCU314---314--- | 2015 |  M07   | 132.9 |           |
| PCU314---314--- | 2015 |  M06   | 132.1 |           |
| PCU314---314--- | 2015 |  M05   | 132.4 |           |
| PCU314---314--- | 2015 |  M04   | 132.2 |           |
| PCU314---314--- | 2015 |  M03   | 132.4 |           |
| PCU314---314--- | 2015 |  M02   | 132.3 |           |
| PCU314---314--- | 2015 |  M01   | 132.3 |           |
| PCU314---314--- | 2014 |  M12   | 132.7 |           |
| PCU314---314--- | 2014 |  M11   | 132.7 |           |
| PCU314---314--- | 2014 |  M10   | 131.8 |           |
| PCU314---314--- | 2014 |  M09   | 131.7 |           |
| PCU314---314--- | 2014 |  M08   | 131.3 |           |
| PCU314---314--- | 2014 |  M07   | 131.7 |           |
| PCU314---314--- | 2014 |  M06   | 132.1 |           |
| PCU314---314--- | 2014 |  M05   | 131.9 |           |
| PCU314---314--- | 2014 |  M04   | 131.2 |           |
| PCU314---314--- | 2014 |  M03   | 131.9 |           |
| PCU314---314--- | 2014 |  M02   | 131.5 |           |
| PCU314---314--- | 2014 |  M01   | 130.9 |           |
