+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
+-----------------+------+--------+-------+-----------+
| PCU339---339--- | 2020 |  M12   | 129.2 |           |
| PCU339---339--- | 2020 |  M11   | 129.3 |           |
| PCU339---339--- | 2020 |  M10   | 129.2 |           |
| PCU339---339--- | 2020 |  M09   | 128.9 |           |
| PCU339---339--- | 2020 |  M08   | 128.8 |           |
| PCU339---339--- | 2020 |  M07   | 128.4 |           |
| PCU339---339--- | 2020 |  M06   | 128.3 |           |
| PCU339---339--- | 2020 |  M05   | 128.2 |           |
| PCU339---339--- | 2020 |  M04   | 128.4 |           |
| PCU339---339--- | 2020 |  M03   | 128.6 |           |
| PCU339---339--- | 2020 |  M02   | 128.3 |           |
| PCU339---339--- | 2020 |  M01   | 128.0 |           |
| PCU339---339--- | 2019 |  M12   | 127.4 |           |
| PCU339---339--- | 2019 |  M11   | 127.3 |           |
| PCU339---339--- | 2019 |  M10   | 127.3 |           |
| PCU339---339--- | 2019 |  M09   | 127.0 |           |
| PCU339---339--- | 2019 |  M08   | 126.5 |           |
| PCU339---339--- | 2019 |  M07   | 126.4 |           |
| PCU339---339--- | 2019 |  M06   | 126.1 |           |
| PCU339---339--- | 2019 |  M05   | 126.2 |           |
| PCU339---339--- | 2019 |  M04   | 126.2 |           |
| PCU339---339--- | 2019 |  M03   | 126.3 |           |
| PCU339---339--- | 2019 |  M02   | 126.2 |           |
| PCU339---339--- | 2019 |  M01   | 125.8 |           |
| PCU339---339--- | 2018 |  M12   | 124.2 |           |
| PCU339---339--- | 2018 |  M11   | 124.1 |           |
| PCU339---339--- | 2018 |  M10   | 123.9 |           |
| PCU339---339--- | 2018 |  M09   | 123.6 |           |
| PCU339---339--- | 2018 |  M08   | 123.6 |           |
| PCU339---339--- | 2018 |  M07   | 123.5 |           |
| PCU339---339--- | 2018 |  M06   | 123.7 |           |
| PCU339---339--- | 2018 |  M05   | 123.5 |           |
| PCU339---339--- | 2018 |  M04   | 123.3 |           |
| PCU339---339--- | 2018 |  M03   | 123.0 |           |
| PCU339---339--- | 2018 |  M02   | 123.1 |           |
| PCU339---339--- | 2018 |  M01   | 122.9 |           |
| PCU339---339--- | 2017 |  M12   | 122.3 |           |
| PCU339---339--- | 2017 |  M11   | 122.1 |           |
| PCU339---339--- | 2017 |  M10   | 122.1 |           |
| PCU339---339--- | 2017 |  M09   | 122.2 |           |
| PCU339---339--- | 2017 |  M08   | 122.3 |           |
| PCU339---339--- | 2017 |  M07   | 122.2 |           |
| PCU339---339--- | 2017 |  M06   | 122.1 |           |
| PCU339---339--- | 2017 |  M05   | 122.0 |           |
| PCU339---339--- | 2017 |  M04   | 122.2 |           |
