+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU336---336--- | 2009 |  M10   | 110.2 |           |
| PCU336---336--- | 2009 |  M09   | 108.5 |           |
| PCU336---336--- | 2009 |  M08   | 109.1 |           |
| PCU336---336--- | 2009 |  M07   | 108.5 |           |
| PCU336---336--- | 2009 |  M06   | 109.5 |           |
| PCU336---336--- | 2009 |  M05   | 108.9 |           |
| PCU336---336--- | 2009 |  M04   | 109.3 |           |
| PCU336---336--- | 2009 |  M03   | 109.4 |           |
| PCU336---336--- | 2009 |  M02   | 109.9 |           |
| PCU336---336--- | 2009 |  M01   | 110.0 |           |
| PCU336---336--- | 2008 |  M12   | 110.1 |           |
| PCU336---336--- | 2008 |  M11   | 110.0 |           |
| PCU336---336--- | 2008 |  M10   | 110.4 |           |
| PCU336---336--- | 2008 |  M09   | 106.6 |           |
| PCU336---336--- | 2008 |  M08   | 106.5 |           |
| PCU336---336--- | 2008 |  M07   | 105.9 |           |
| PCU336---336--- | 2008 |  M06   | 105.9 |           |
| PCU336---336--- | 2008 |  M05   | 106.6 |           |
| PCU336---336--- | 2008 |  M04   | 106.7 |           |
| PCU336---336--- | 2008 |  M03   | 106.1 |           |
| PCU336---336--- | 2008 |  M02   | 106.6 |           |
| PCU336---336--- | 2008 |  M01   | 106.6 |           |
| PCU336---336--- | 2007 |  M12   | 106.0 |           |
| PCU336---336--- | 2007 |  M11   | 106.6 |           |
| PCU336---336--- | 2007 |  M10   | 106.3 |           |
| PCU336---336--- | 2007 |  M09   | 103.8 |           |
| PCU336---336--- | 2007 |  M08   | 104.2 |           |
| PCU336---336--- | 2007 |  M07   | 104.4 |           |
| PCU336---336--- | 2007 |  M06   | 104.4 |           |
| PCU336---336--- | 2007 |  M05   | 104.4 |           |
| PCU336---336--- | 2007 |  M04   | 104.5 |           |
| PCU336---336--- | 2007 |  M03   | 104.8 |           |
| PCU336---336--- | 2007 |  M02   | 105.0 |           |
| PCU336---336--- | 2007 |  M01   | 105.0 |           |
| PCU336---336--- | 2006 |  M12   | 104.8 |           |
| PCU336---336--- | 2006 |  M11   | 105.1 |           |
| PCU336---336--- | 2006 |  M10   | 103.2 |           |
| PCU336---336--- | 2006 |  M09   | 102.2 |           |
| PCU336---336--- | 2006 |  M08   | 101.9 |           |
| PCU336---336--- | 2006 |  M07   | 101.1 |           |
| PCU336---336--- | 2006 |  M06   | 103.1 |           |
| PCU336---336--- | 2006 |  M05   | 103.4 |           |
| PCU336---336--- | 2006 |  M04   | 103.4 |           |
| PCU336---336--- | 2006 |  M03   | 103.4 |           |
| PCU336---336--- | 2006 |  M02   | 103.2 |           |
| PCU336---336--- | 2006 |  M01   | 103.1 |           |
| PCU336---336--- | 2005 |  M12   | 102.5 |           |
| PCU336---336--- | 2005 |  M11   | 102.9 |           |
| PCU336---336--- | 2005 |  M10   | 103.9 |           |
| PCU336---336--- | 2005 |  M09   | 101.9 |           |
| PCU336---336--- | 2005 |  M08   | 101.8 |           |
| PCU336---336--- | 2005 |  M07   | 102.0 |           |
| PCU336---336--- | 2005 |  M06   | 101.7 |           |
| PCU336---336--- | 2005 |  M05   | 102.6 |           |
| PCU336---336--- | 2005 |  M04   | 102.7 |           |
| PCU336---336--- | 2005 |  M03   | 102.6 |           |
| PCU336---336--- | 2005 |  M02   | 102.6 |           |
| PCU336---336--- | 2005 |  M01   | 103.2 |           |
| PCU336---336--- | 2004 |  M12   | 102.9 |           |
| PCU336---336--- | 2004 |  M11   | 102.7 |           |
| PCU336---336--- | 2004 |  M10   | 103.2 |           |
| PCU336---336--- | 2004 |  M09   |  99.9 |           |
| PCU336---336--- | 2004 |  M08   |  99.8 |           |
| PCU336---336--- | 2004 |  M07   |  99.7 |           |
| PCU336---336--- | 2004 |  M06   | 100.6 |           |
| PCU336---336--- | 2004 |  M05   | 100.4 |           |
| PCU336---336--- | 2004 |  M04   | 100.2 |           |
| PCU336---336--- | 2004 |  M03   | 100.4 |           |
| PCU336---336--- | 2004 |  M02   | 100.1 |           |
| PCU336---336--- | 2004 |  M01   | 100.2 |           |
| PCU336---336--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
