+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU334---334--- | 2007 |  M01   |  96.3 |           |
| PCU334---334--- | 2006 |  M12   |  96.2 |           |
| PCU334---334--- | 2006 |  M11   |  96.3 |           |
| PCU334---334--- | 2006 |  M10   |  96.4 |           |
| PCU334---334--- | 2006 |  M09   |  96.6 |           |
| PCU334---334--- | 2006 |  M08   |  96.5 |           |
| PCU334---334--- | 2006 |  M07   |  96.5 |           |
| PCU334---334--- | 2006 |  M06   |  96.5 |           |
| PCU334---334--- | 2006 |  M05   |  96.6 |           |
| PCU334---334--- | 2006 |  M04   |  96.7 |           |
| PCU334---334--- | 2006 |  M03   |  96.5 |           |
| PCU334---334--- | 2006 |  M02   |  96.5 |           |
| PCU334---334--- | 2006 |  M01   |  96.5 |           |
| PCU334---334--- | 2005 |  M12   |  96.6 |           |
| PCU334---334--- | 2005 |  M11   |  96.8 |           |
| PCU334---334--- | 2005 |  M10   |  97.0 |           |
| PCU334---334--- | 2005 |  M09   |  97.1 |           |
| PCU334---334--- | 2005 |  M08   |  97.6 |           |
| PCU334---334--- | 2005 |  M07   |  97.5 |           |
| PCU334---334--- | 2005 |  M06   |  97.6 |           |
| PCU334---334--- | 2005 |  M05   |  97.7 |           |
| PCU334---334--- | 2005 |  M04   |  97.9 |           |
| PCU334---334--- | 2005 |  M03   |  98.0 |           |
| PCU334---334--- | 2005 |  M02   |  98.2 |           |
| PCU334---334--- | 2005 |  M01   |  98.3 |           |
| PCU334---334--- | 2004 |  M12   |  98.5 |           |
| PCU334---334--- | 2004 |  M11   |  98.4 |           |
| PCU334---334--- | 2004 |  M10   |  98.6 |           |
| PCU334---334--- | 2004 |  M09   |  98.7 |           |
| PCU334---334--- | 2004 |  M08   |  98.9 |           |
| PCU334---334--- | 2004 |  M07   |  98.9 |           |
| PCU334---334--- | 2004 |  M06   |  99.1 |           |
| PCU334---334--- | 2004 |  M05   |  99.3 |           |
| PCU334---334--- | 2004 |  M04   |  99.5 |           |
| PCU334---334--- | 2004 |  M03   |  99.3 |           |
| PCU334---334--- | 2004 |  M02   |  99.5 |           |
| PCU334---334--- | 2004 |  M01   |  99.8 |           |
| PCU334---334--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
