+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
+-----------------+------+--------+-------+-----------+
| PCU314---314--- | 2012 |  M12   | 125.3 |           |
| PCU314---314--- | 2012 |  M11   | 125.5 |           |
| PCU314---314--- | 2012 |  M10   | 125.8 |           |
| PCU314---314--- | 2012 |  M09   | 126.3 |           |
| PCU314---314--- | 2012 |  M08   | 126.1 |           |
| PCU314---314--- | 2012 |  M07   | 126.3 |           |
| PCU314---314--- | 2012 |  M06   | 125.6 |           |
| PCU314---314--- | 2012 |  M05   | 125.5 |           |
| PCU314---314--- | 2012 |  M04   | 124.9 |           |
| PCU314---314--- | 2012 |  M03   | 124.8 |           |
| PCU314---314--- | 2012 |  M02   | 124.9 |           |
| PCU314---314--- | 2012 |  M01   | 124.7 |           |
| PCU314---314--- | 2011 |  M12   | 124.6 |           |
| PCU314---314--- | 2011 |  M11   | 124.4 |           |
| PCU314---314--- | 2011 |  M10   | 125.2 |           |
| PCU314---314--- | 2011 |  M09   | 124.9 |           |
| PCU314---314--- | 2011 |  M08   | 124.8 |           |
| PCU314---314--- | 2011 |  M07   | 123.7 |           |
| PCU314---314--- | 2011 |  M06   | 122.6 |           |
| PCU314---314--- | 2011 |  M05   | 122.6 |           |
| PCU314---314--- | 2011 |  M04   | 122.0 |           |
| PCU314---314--- | 2011 |  M03   | 120.0 |           |
| PCU314---314--- | 2011 |  M02   | 120.0 |           |
| PCU314---314--- | 2011 |  M01   | 118.3 |           |
| PCU314---314--- | 2010 |  M12   | 117.8 |           |
| PCU314---314--- | 2010 |  M11   | 118.0 |           |
| PCU314---314--- | 2010 |  M10   | 117.7 |           |
| PCU314---314--- | 2010 |  M09   | 117.8 |           |
| PCU314---314--- | 2010 |  M08   | 118.1 |           |
| PCU314---314--- | 2010 |  M07   | 117.5 |           |
| PCU314---314--- | 2010 |  M06   | 117.5 |           |
| PCU314---314--- | 2010 |  M05   | 117.4 |           |
| PCU314---314--- | 2010 |  M04   | 116.6 |           |
| PCU314---314--- | 2010 |  M03   | 116.5 |           |
| PCU314---314--- | 2010 |  M02   | 115.8 |           |
| PCU314---314--- | 2010 |  M01   | 116.6 |           |
| PCU314---314--- | 2009 |  M12   | 116.3 |           |
| PCU314---314--- | 2009 |  M11   | 116.3 |           |
| PCU314---314--- | 2009 |  M10   | 116.4 |           |
| PCU314---314--- | 2009 |  M09   | 116.2 |           |
| PCU314---314--- | 2009 |  M08   | 115.4 |           |
| PCU314---314--- | 2009 |  M07   | 115.6 |           |
| PCU314---314--- | 2009 |  M06   | 116.0 |           |
| PCU314---314--- | 2009 |  M05   | 115.2 |           |
| PCU314---314--- | 2009 |  M04   | 115.2 |           |
| PCU314---314--- | 2009 |  M03   | 114.2 |           |
| PCU314---314--- | 2009 |  M02   | 114.0 |           |
| PCU314---314--- | 2009 |  M01   | 114.4 |           |
| PCU314---314--- | 2008 |  M12   | 114.1 |           |
| PCU314---314--- | 2008 |  M11   | 114.5 |           |
| PCU314---314--- | 2008 |  M10   | 114.3 |           |
| PCU314---314--- | 2008 |  M09   | 113.6 |           |
| PCU314---314--- | 2008 |  M08   | 113.7 |           |
| PCU314---314--- | 2008 |  M07   | 113.0 |           |
| PCU314---314--- | 2008 |  M06   | 111.4 |           |
| PCU314---314--- | 2008 |  M05   | 111.4 |           |
| PCU314---314--- | 2008 |  M04   | 111.3 |           |
| PCU314---314--- | 2008 |  M03   | 111.0 |           |
| PCU314---314--- | 2008 |  M02   | 110.6 |           |
| PCU314---314--- | 2008 |  M01   | 110.3 |           |
| PCU314---314--- | 2007 |  M12   | 110.2 |           |
| PCU314---314--- | 2007 |  M11   | 110.2 |           |
| PCU314---314--- | 2007 |  M10   | 110.2 |           |
| PCU314---314--- | 2007 |  M09   | 110.0 |           |
| PCU314---314--- | 2007 |  M08   | 109.7 |           |
| PCU314---314--- | 2007 |  M07   | 109.8 |           |
| PCU314---314--- | 2007 |  M06   | 109.5 |           |
| PCU314---314--- | 2007 |  M05   | 109.5 |           |
| PCU314---314--- | 2007 |  M04   | 108.9 |           |
| PCU314---314--- | 2007 |  M03   | 108.9 |           |
| PCU314---314--- | 2007 |  M02   | 109.3 |           |
| PCU314---314--- | 2007 |  M01   | 109.3 |           |
| PCU314---314--- | 2006 |  M12   | 109.0 |           |
| PCU314---314--- | 2006 |  M11   | 109.1 |           |
| PCU314---314--- | 2006 |  M10   | 109.2 |           |
| PCU314---314--- | 2006 |  M09   | 109.4 |           |
| PCU314---314--- | 2006 |  M08   | 108.9 |           |
| PCU314---314--- | 2006 |  M07   | 107.8 |           |
| PCU314---314--- | 2006 |  M06   | 107.7 |           |
| PCU314---314--- | 2006 |  M05   | 107.6 |           |
| PCU314---314--- | 2006 |  M04   | 107.9 |           |
| PCU314---314--- | 2006 |  M03   | 108.1 |           |
| PCU314---314--- | 2006 |  M02   | 108.2 |           |
