+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU335---335--- | 2016 |  M08   | 137.2 |           |
| PCU335---335--- | 2016 |  M07   | 136.9 |           |
| PCU335---335--- | 2016 |  M06   | 136.9 |           |
| PCU335---335--- | 2016 |  M05   | 137.0 |           |
| PCU335---335--- | 2016 |  M04   | 137.1 |           |
| PCU335---335--- | 2016 |  M03   | 137.3 |           |
| PCU335---335--- | 2016 |  M02   | 137.1 |           |
| PCU335---335--- | 2016 |  M01   | 137.1 |           |
| PCU335---335--- | 2015 |  M12   | 137.3 |           |
| PCU335---335--- | 2015 |  M11   | 137.7 |           |
| PCU335---335--- | 2015 |  M10   | 137.9 |           |
| PCU335---335--- | 2015 |  M09   | 137.9 |           |
| PCU335---335--- | 2015 |  M08   | 138.0 |           |
| PCU335---335--- | 2015 |  M07   | 138.2 |           |
| PCU335---335--- | 2015 |  M06   | 138.6 |           |
| PCU335---335--- | 2015 |  M05   | 138.4 |           |
| PCU335---335--- | 2015 |  M04   | 138.4 |           |
| PCU335---335--- | 2015 |  M03   | 138.9 |           |
| PCU335---335--- | 2015 |  M02   | 139.0 |           |
| PCU335---335--- | 2015 |  M01   | 138.9 |           |
| PCU335---335--- | 2014 |  M12   | 139.0 |           |
| PCU335---335--- | 2014 |  M11   | 139.0 |           |
| PCU335---335--- | 2014 |  M10   | 139.1 |           |
| PCU335---335--- | 2014 |  M09   | 139.0 |           |
| PCU335---335--- | 2014 |  M08   | 138.9 |           |
| PCU335---335--- | 2014 |  M07   | 138.8 |           |
| PCU335---335--- | 2014 |  M06   | 138.6 |           |
| PCU335---335--- | 2014 |  M05   | 138.7 |           |
| PCU335---335--- | 2014 |  M04   | 138.6 |           |
| PCU335---335--- | 2014 |  M03   | 138.8 |           |
| PCU335---335--- | 2014 |  M02   | 139.1 |           |
| PCU335---335--- | 2014 |  M01   | 139.2 |           |
| PCU335---335--- | 2013 |  M12   | 138.9 |           |
| PCU335---335--- | 2013 |  M11   | 138.9 |           |
| PCU335---335--- | 2013 |  M10   | 138.6 |           |
| PCU335---335--- | 2013 |  M09   | 138.5 |           |
| PCU335---335--- | 2013 |  M08   | 138.4 |           |
| PCU335---335--- | 2013 |  M07   | 138.4 |           |
| PCU335---335--- | 2013 |  M06   | 138.4 |           |
| PCU335---335--- | 2013 |  M05   | 138.6 |           |
| PCU335---335--- | 2013 |  M04   | 138.7 |           |
| PCU335---335--- | 2013 |  M03   | 139.0 |           |
| PCU335---335--- | 2013 |  M02   | 138.8 |           |
| PCU335---335--- | 2013 |  M01   | 138.9 |           |
| PCU335---335--- | 2012 |  M12   | 138.6 |           |
| PCU335---335--- | 2012 |  M11   | 138.5 |           |
| PCU335---335--- | 2012 |  M10   | 138.6 |           |
| PCU335---335--- | 2012 |  M09   | 138.3 |           |
| PCU335---335--- | 2012 |  M08   | 138.4 |           |
| PCU335---335--- | 2012 |  M07   | 138.3 |           |
| PCU335---335--- | 2012 |  M06   | 138.6 |           |
| PCU335---335--- | 2012 |  M05   | 138.7 |           |
| PCU335---335--- | 2012 |  M04   | 138.4 |           |
| PCU335---335--- | 2012 |  M03   | 138.0 |           |
| PCU335---335--- | 2012 |  M02   | 138.0 |           |
| PCU335---335--- | 2012 |  M01   | 137.6 |           |
+-----------------+------+--------+-------+-----------+
