+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
| PCU516---516--- | 2006 |  M10   | 106.8 |           |
| PCU516---516--- | 2006 |  M09   | 102.7 |           |
| PCU516---516--- | 2006 |  M08   | 100.9 |           |
| PCU516---516--- | 2006 |  M07   | 100.9 |           |
| PCU516---516--- | 2006 |  M06   | 103.4 |           |
| PCU516---516--- | 2006 |  M05   | 103.8 |           |
| PCU516---516--- | 2006 |  M04   | 102.6 |           |
| PCU516---516--- | 2006 |  M03   | 101.7 |           |
| PCU516---516--- | 2006 |  M02   | 101.1 |           |
| PCU516---516--- | 2006 |  M01   | 100.6 |           |
| PCU516---516--- | 2005 |  M12   | 102.9 |           |
| PCU516---516--- | 2005 |  M11   | 105.2 |           |
| PCU516---516--- | 2005 |  M10   | 104.6 |           |
| PCU516---516--- | 2005 |  M09   | 101.2 |           |
| PCU516---516--- | 2005 |  M08   |  99.8 |           |
| PCU516---516--- | 2005 |  M07   |  99.3 |           |
| PCU516---516--- | 2005 |  M06   | 103.0 |           |
| PCU516---516--- | 2005 |  M05   | 103.7 |           |
| PCU516---516--- | 2005 |  M04   | 103.0 |           |
| PCU516---516--- | 2005 |  M03   | 101.5 |           |
| PCU516---516--- | 2005 |  M02   | 100.5 |           |
| PCU516---516--- | 2005 |  M01   | 100.2 |           |
| PCU516---516--- | 2004 |  M12   | 100.8 |           |
| PCU516---516--- | 2004 |  M11   | 103.2 |           |
| PCU516---516--- | 2004 |  M10   | 104.3 |           |
| PCU516---516--- | 2004 |  M09   | 100.8 |           |
| PCU516---516--- | 2004 |  M08   | 100.9 |           |
| PCU516---516--- | 2004 |  M07   |  99.6 |           |
| PCU516---516--- | 2004 |  M06   | 102.7 |           |
| PCU516---516--- | 2004 |  M05   | 103.1 |           |
| PCU516---516--- | 2004 |  M04   | 101.6 |           |
| PCU516---516--- | 2004 |  M03   | 100.3 |           |
| PCU516---516--- | 2004 |  M02   |  99.1 |           |
| PCU516---516--- | 2004 |  M01   |  97.8 |           |
| PCU516---516--- | 2003 |  M12   | 100.0 |           |
+-----------------+------+--------+-------+-----------+
