+-----------------+------+--------+-------+-----------+
|    series id    | year | period | value | footnotes |
+-----------------+------+--------+-------+-----------+
| PCU332---332--- | 2012 |  M12   | 185.8 |           |
| PCU332---332--- | 2012 |  M11   | 185.6 |           |
| PCU332---332--- | 2012 |  M10   | 185.6 |           |
| PCU332---332--- | 2012 |  M09   | 185.5 |           |
| PCU332---332--- | 2012 |  M08   | 185.4 |           |
| PCU332---332--- | 2012 |  M07   | 185.5 |           |
| PCU332---332--- | 2012 |  M06   | 185.9 |           |
| PCU332---332--- | 2012 |  M05   | 185.9 |           |
| PCU332---332--- | 2012 |  M04   | 185.6 |           |
| PCU332---332--- | 2012 |  M03   | 185.2 |           |
| PCU332---332--- | 2012 |  M02   | 184.8 |           |
| PCU332---332--- | 2012 |  M01   | 184.5 |           |
| PCU332---332--- | 2011 |  M12   | 184.2 |           |
| PCU332---332--- | 2011 |  M11   | 184.2 |           |
| PCU332---332--- | 2011 |  M10   | 184.3 |           |
| PCU332---332--- | 2011 |  M09   | 184.4 |           |
| PCU332---332--- | 2011 |  M08   | 184.1 |           |
| PCU332---332--- | 2011 |  M07   | 184.0 |           |
| PCU332---332--- | 2011 |  M06   | 183.5 |           |
| PCU332---332--- | 2011 |  M05   | 182.9 |           |
| PCU332---332--- | 2011 |  M04   | 182.1 |           |
| PCU332---332--- | 2011 |  M03   | 180.9 |           |
| PCU332---332--- | 2011 |  M02   | 179.8 |           |
| PCU332---332--- | 2011 |  M01   | 178.7 |           |
| PCU332---332--- | 2010 |  M12   | 177.5 |           |
| PCU332---332--- | 2010 |  M11   | 177.0 |           |
| PCU332---332--- | 2010 |  M10   | 176.9 |           |
| PCU332---332--- | 2010 |  M09   | 176.8 |           |
| PCU332---332--- | 2010 |  M08   | 177.7 |           |
| PCU332---332--- | 2010 |  M07   | 177.2 |           |
| PCU332---332--- | 2010 |  M06   | 177.1 |           |
| PCU332---332--- | 2010 |  M05   | 177.0 |           |
| PCU332---332--- | 2010 |  M04   | 176.3 |           |
| PCU332---332--- | 2010 |  M03   | 175.6 |           |
| PCU332---332--- | 2010 |  M02   | 175.0 |           |
| PCU332---332--- | 2010 |  M01   | 174.4 |           |
| PCU332---332--- | 2009 |  M12   | 174.2 |           |
| PCU332---332--- | 2009 |  M11   | 174.1 |           |
| PCU332---332--- | 2009 |  M10   | 174.1 |           |
| PCU332---332--- | 2009 |  M09   | 174.0 |           |
| PCU332---332--- | 2009 |  M08   | 173.8 |           |
| PCU332---332--- | 2009 |  M07   | 173.9 |           |
| PCU332---332--- | 2009 |  M06   | 174.4 |           |
| PCU332---332--- | 2009 |  M05   | 175.0 |           |
| PCU332---332--- | 2009 |  M04   | 175.5 |           |
| PCU332---332--- | 2009 |  M03   | 177.0 |           |
| PCU332---332--- | 2009 |  M02   | 177.7 |           |
| PCU332---332--- | 2009 |  M01   | 178.9 |           |
| PCU332---332--- | 2008 |  M12   | 178.5 |           |
| PCU332---332--- | 2008 |  M11   | 179.3 |           |
| PCU332---332--- | 2008 |  M10   | 179.6 |           |
| PCU332---332--- | 2008 |  M09   | 179.6 |           |
| PCU332---332--- | 2008 |  M08   | 178.8 |           |
