+-----------------+------+--------+---------+---------------------------------------------------------------------------------------------------------+
|    series id    | year | period |  value  |                                                footnotes                                                |
+-----------------+------+--------+---------+---------------------------------------------------------------------------------------------------------+
| PCU335---335--- | 2025 |  M03   | 204.319 | Preliminary. All indexes are subject to monthly revisions up to four months after original publication. |
| PCU335---335--- | 2025 |  M02   | 203.483 | Preliminary. All indexes are subject to monthly revisions up to four months after original publication. |
| PCU335---335--- | 2025 |  M01   | 202.361 | Preliminary. All indexes are subject to monthly revisions up to four months after original publication. |
| PCU335---335--- | 2024 |  M12   | 202.098 | Preliminary. All indexes are subject to monthly revisions up to four months after original publication. |
| PCU335---335--- | 2024 |  M11   | 201.956 |                                                                                                         |
| PCU335---335--- | 2024 |  M10   | 201.739 |                                                                                                         |
| PCU335---335--- | 2024 |  M09   | 202.070 |                                                                                                         |
| PCU335---335--- | 2024 |  M08   | 202.363 |                                                                                                         |
| PCU335---335--- | 2024 |  M07   | 202.230 |                                                                                                         |
| PCU335---335--- | 2024 |  M06   | 202.064 |                                                                                                         |
| PCU335---335--- | 2024 |  M05   | 201.113 |                                                                                                         |
| PCU335---335--- | 2024 |  M04   | 200.420 |                                                                                                         |
| PCU335---335--- | 2024 |  M03   | 200.163 |                                                                                                         |
| PCU335---335--- | 2024 |  M02   | 199.425 |                                                                                                         |
| PCU335---335--- | 2024 |  M01   | 198.720 |                                                                                                         |
| PCU335---335--- | 2023 |  M12   | 198.265 |                                                                                                         |
| PCU335---335--- | 2023 |  M11   | 198.371 |                                                                                                         |
| PCU335---335--- | 2023 |  M10   | 197.893 |                                                                                                         |
| PCU335---335--- | 2023 |  M09   | 197.608 |                                                                                                         |
| PCU335---335--- | 2023 |  M08   | 198.211 |                                                                                                         |
| PCU335---335--- | 2023 |  M07   | 197.287 |                                                                                                         |
| PCU335---335--- | 2023 |  M06   | 196.101 |                                                                                                         |
| PCU335---335--- | 2023 |  M05   | 195.687 |                                                                                                         |
| PCU335---335--- | 2023 |  M04   | 196.431 |                                                                                                         |
| PCU335---335--- | 2023 |  M03   | 195.863 |                                                                                                         |
| PCU335---335--- | 2023 |  M02   | 195.565 |                                                                                                         |
| PCU335---335--- | 2023 |  M01   | 196.666 |                                                                                                         |
| PCU335---335--- | 2022 |  M12   | 194.144 |                                                                                                         |
| PCU335---335--- | 2022 |  M11   | 192.527 |                                                                                                         |
| PCU335---335--- | 2022 |  M10   | 190.596 |                                                                                                         |
| PCU335---335--- | 2022 |  M09   | 190.777 |                                                                                                         |
| PCU335---335--- | 2022 |  M08   | 190.356 |                                                                                                         |
| PCU335---335--- | 2022 |  M07   | 188.319 |                                                                                                         |
| PCU335---335--- | 2022 |  M06   | 187.721 |                                                                                                         |
| PCU335---335--- | 2022 |  M05   | 185.235 |                                                                                                         |
| PCU335---335--- | 2022 |  M04   | 184.054 |                                                                                                         |
| PCU335---335--- | 2022 |  M03   | 181.706 |                                                                                                         |
| PCU335---335--- | 2022 |  M02   | 178.250 |                                                                                                         |
| PCU335---335--- | 2022 |  M01   | 175.685 |                                                                                                         |
| PCU335---335--- | 2021 |  M12   | 172.343 |                                                                                                         |
| PCU335---335--- | 2021 |  M11   | 171.178 |                                                                                                         |
| PCU335---335--- | 2021 |  M10   | 169.120 |                                                                                                         |
| PCU335---335--- | 2021 |  M09   | 166.814 |                                                                                                         |
| PCU335---335--- | 2021 |  M08   | 164.193 |                                                                                                         |
| PCU335---335--- | 2021 |  M07   | 161.927 |                                                                                                         |
| PCU335---335--- | 2021 |  M06   |  160.4  |                                                                                                         |
| PCU335---335--- | 2021 |  M05   |  157.8  |                                                                                                         |
| PCU335---335--- | 2021 |  M04   |  156.1  |                                                                                                         |
| PCU335---335--- | 2021 |  M03   |  153.6  |                                                                                                         |
| PCU335---335--- | 2021 |  M02   |  151.1  |                                                                                                         |
| PCU335---335--- | 2021 |  M01   |  150.3  |                                                                                                         |
| PCU335---335--- | 2020 |  M12   |  151.1  |                                                                                                         |
| PCU335---335--- | 2020 |  M11   |  150.5  |                                                                                                         |
| PCU335---335--- | 2020 |  M10   |  149.8  |                                                                                                         |
| PCU335---335--- | 2020 |  M09   |  149.7  |                                                                                                         |
| PCU335---335--- | 2020 |  M08   |  149.2  |                                                                                                         |
| PCU335---335--- | 2020 |  M07   |  148.7  |                                                                                                         |
| PCU335---335--- | 2020 |  M06   |  148.1  |                                                                                                         |
| PCU335---335--- | 2020 |  M05   |  147.9  |                                                                                                         |
| PCU335---335--- | 2020 |  M04   |  148.0  |                                                                                                         |
| PCU335---335--- | 2020 |  M03   |  147.9  |                                                                                                         |
| PCU335---335--- | 2020 |  M02   |  148.1  |                                                                                                         |
| PCU335---335--- | 2020 |  M01   |  147.8  |                                                                                                         |
+-----------------+------+--------+---------+---------------------------------------------------------------------------------------------------------+
