date,ppi,ppi_pro_change
2004-03-13,100.4,-0.0009950248756218638
2004-03-14,100.4,-0.0009950248756218638
2004-03-15,100.4,-0.0009950248756218638
2004-03-16,100.4,-0.0009950248756218638
2004-03-17,100.4,-0.0009950248756218638
2004-03-18,100.4,-0.0009950248756218638
2004-03-19,100.4,-0.0009950248756218638
2004-03-20,100.4,-0.0009950248756218638
2004-03-21,100.4,-0.0009950248756218638
2004-03-22,100.4,-0.0009950248756218638
2004-03-23,100.4,-0.0009950248756218638
2004-03-24,100.4,-0.0009950248756218638
2004-03-25,100.4,-0.0009950248756218638
2004-03-26,100.4,-0.0009950248756218638
2004-03-27,100.4,-0.0009950248756218638
2004-03-28,100.4,-0.0009950248756218638
2004-03-29,100.4,-0.0009950248756218638
2004-03-30,100.4,-0.0009950248756218638
2004-03-31,100.4,-0.0009950248756218638
2004-04-01,100.4,0.0
2004-04-02,100.4,0.0
2004-04-03,100.4,0.0
2004-04-04,100.4,0.0
2004-04-05,100.4,0.0
2004-04-06,100.4,0.0
2004-04-07,100.4,0.0
2004-04-08,100.4,0.0
2004-04-09,100.4,0.0
2004-04-10,100.4,0.0
2004-04-11,100.4,0.0
2004-04-12,100.4,0.0
2004-04-13,100.4,0.0
2004-04-14,100.4,0.0
2004-04-15,100.4,0.0
2004-04-16,100.4,0.0
2004-04-17,100.4,0.0
2004-04-18,100.4,0.0
2004-04-19,100.4,0.0
2004-04-20,100.4,0.0
2004-04-21,100.4,0.0
2004-04-22,100.4,0.0
2004-04-23,100.4,0.0
2004-04-24,100.4,0.0
2004-04-25,100.4,0.0
2004-04-26,100.4,0.0
2004-04-27,100.4,0.0
2004-04-28,100.4,0.0
2004-04-29,100.4,0.0
2004-04-30,100.4,0.0
2004-05-01,100.0,-0.003984063745020028
2004-05-02,100.0,-0.003984063745020028
2004-05-03,100.0,-0.003984063745020028
2004-05-04,100.0,-0.003984063745020028
2004-05-05,100.0,-0.003984063745020028
2004-05-06,100.0,-0.003984063745020028
2004-05-07,100.0,-0.003984063745020028
2004-05-08,100.0,-0.003984063745020028
2004-05-09,100.0,-0.003984063745020028
2004-05-10,100.0,-0.003984063745020028
2004-05-11,100.0,-0.003984063745020028
2004-05-12,100.0,-0.003984063745020028
2004-05-13,100.0,-0.003984063745020028
2004-05-14,100.0,-0.003984063745020028
2004-05-15,100.0,-0.003984063745020028
2004-05-16,100.0,-0.003984063745020028
2004-05-17,100.0,-0.003984063745020028
2004-05-18,100.0,-0.003984063745020028
2004-05-19,100.0,-0.003984063745020028
2004-05-20,100.0,-0.003984063745020028
2004-05-21,100.0,-0.003984063745020028
2004-05-22,100.0,-0.003984063745020028
2004-05-23,100.0,-0.003984063745020028
2004-05-24,100.0,-0.003984063745020028
2004-05-25,100.0,-0.003984063745020028
2004-05-26,100.0,-0.003984063745020028
2004-05-27,100.0,-0.003984063745020028
2004-05-28,100.0,-0.003984063745020028
2004-05-29,100.0,-0.003984063745020028
2004-05-30,100.0,-0.003984063745020028
2004-05-31,100.0,-0.003984063745020028
2004-06-01,100.2,0.0020000000000000018
2004-06-02,100.2,0.0020000000000000018
2004-06-03,100.2,0.0020000000000000018
2004-06-04,100.2,0.0020000000000000018
2004-06-05,100.2,0.0020000000000000018
2004-06-06,100.2,0.0020000000000000018
2004-06-07,100.2,0.0020000000000000018
2004-06-08,100.2,0.0020000000000000018
2004-06-09,100.2,0.0020000000000000018
2004-06-10,100.2,0.0020000000000000018
2004-06-11,100.2,0.0020000000000000018
2004-06-12,100.2,0.0020000000000000018
2004-06-13,100.2,0.0020000000000000018
2004-06-14,100.2,0.0020000000000000018
2004-06-15,100.2,0.0020000000000000018
2004-06-16,100.2,0.0020000000000000018
2004-06-17,100.2,0.0020000000000000018
2004-06-18,100.2,0.0020000000000000018
2004-06-19,100.2,0.0020000000000000018
2004-06-20,100.2,0.0020000000000000018
2004-06-21,100.2,0.0020000000000000018
2004-06-22,100.2,0.0020000000000000018
2004-06-23,100.2,0.0020000000000000018
2004-06-24,100.2,0.0020000000000000018
2004-06-25,100.2,0.0020000000000000018
2004-06-26,100.2,0.0020000000000000018
2004-06-27,100.2,0.0020000000000000018
2004-06-28,100.2,0.0020000000000000018
2004-06-29,100.2,0.0020000000000000018
2004-06-30,100.2,0.0020000000000000018
2004-07-01,99.8,-0.003992015968063978
2004-07-02,99.8,-0.003992015968063978
2004-07-03,99.8,-0.003992015968063978
2004-07-04,99.8,-0.003992015968063978
2004-07-05,99.8,-0.003992015968063978
2004-07-06,99.8,-0.003992015968063978
2004-07-07,99.8,-0.003992015968063978
2004-07-08,99.8,-0.003992015968063978
2004-07-09,99.8,-0.003992015968063978
2004-07-10,99.8,-0.003992015968063978
2004-07-11,99.8,-0.003992015968063978
2004-07-12,99.8,-0.003992015968063978
2004-07-13,99.8,-0.003992015968063978
2004-07-14,99.8,-0.003992015968063978
2004-07-15,99.8,-0.003992015968063978
2004-07-16,99.8,-0.003992015968063978
2004-07-17,99.8,-0.003992015968063978
2004-07-18,99.8,-0.003992015968063978
2004-07-19,99.8,-0.003992015968063978
2004-07-20,99.8,-0.003992015968063978
2004-07-21,99.8,-0.003992015968063978
2004-07-22,99.8,-0.003992015968063978
2004-07-23,99.8,-0.003992015968063978
2004-07-24,99.8,-0.003992015968063978
2004-07-25,99.8,-0.003992015968063978
2004-07-26,99.8,-0.003992015968063978
2004-07-27,99.8,-0.003992015968063978
2004-07-28,99.8,-0.003992015968063978
2004-07-29,99.8,-0.003992015968063978
2004-07-30,99.8,-0.003992015968063978
2004-07-31,99.8,-0.003992015968063978
2004-08-01,99.7,-0.0010020040080159776
2004-08-02,99.7,-0.0010020040080159776
2004-08-03,99.7,-0.0010020040080159776
2004-08-04,99.7,-0.0010020040080159776
2004-08-05,99.7,-0.0010020040080159776
2004-08-06,99.7,-0.0010020040080159776
2004-08-07,99.7,-0.0010020040080159776
2004-08-08,99.7,-0.0010020040080159776
2004-08-09,99.7,-0.0010020040080159776
2004-08-10,99.7,-0.0010020040080159776
2004-08-11,99.7,-0.0010020040080159776
2004-08-12,99.7,-0.0010020040080159776
2004-08-13,99.7,-0.0010020040080159776
2004-08-14,99.7,-0.0010020040080159776
2004-08-15,99.7,-0.0010020040080159776
2004-08-16,99.7,-0.0010020040080159776
2004-08-17,99.7,-0.0010020040080159776
2004-08-18,99.7,-0.0010020040080159776
2004-08-19,99.7,-0.0010020040080159776
2004-08-20,99.7,-0.0010020040080159776
2004-08-21,99.7,-0.0010020040080159776
2004-08-22,99.7,-0.0010020040080159776
2004-08-23,99.7,-0.0010020040080159776
2004-08-24,99.7,-0.0010020040080159776
2004-08-25,99.7,-0.0010020040080159776
2004-08-26,99.7,-0.0010020040080159776
2004-08-27,99.7,-0.0010020040080159776
2004-08-28,99.7,-0.0010020040080159776
2004-08-29,99.7,-0.0010020040080159776
2004-08-30,99.7,-0.0010020040080159776
2004-08-31,99.7,-0.0010020040080159776
2004-09-01,98.6,-0.011033099297893756
2004-09-02,98.6,-0.011033099297893756
2004-09-03,98.6,-0.011033099297893756
2004-09-04,98.6,-0.011033099297893756
2004-09-05,98.6,-0.011033099297893756
2004-09-06,98.6,-0.011033099297893756
2004-09-07,98.6,-0.011033099297893756
2004-09-08,98.6,-0.011033099297893756
2004-09-09,98.6,-0.011033099297893756
2004-09-10,98.6,-0.011033099297893756
2004-09-11,98.6,-0.011033099297893756
2004-09-12,98.6,-0.011033099297893756
2004-09-13,98.6,-0.011033099297893756
2004-09-14,98.6,-0.011033099297893756
2004-09-15,98.6,-0.011033099297893756
2004-09-16,98.6,-0.011033099297893756
2004-09-17,98.6,-0.011033099297893756
2004-09-18,98.6,-0.011033099297893756
2004-09-19,98.6,-0.011033099297893756
2004-09-20,98.6,-0.011033099297893756
2004-09-21,98.6,-0.011033099297893756
2004-09-22,98.6,-0.011033099297893756
2004-09-23,98.6,-0.011033099297893756
2004-09-24,98.6,-0.011033099297893756
2004-09-25,98.6,-0.011033099297893756
2004-09-26,98.6,-0.011033099297893756
2004-09-27,98.6,-0.011033099297893756
2004-09-28,98.6,-0.011033099297893756
2004-09-29,98.6,-0.011033099297893756
2004-09-30,98.6,-0.011033099297893756
2004-10-01,99.9,0.013184584178498993
2004-10-02,99.9,0.013184584178498993
2004-10-03,99.9,0.013184584178498993
2004-10-04,99.9,0.013184584178498993
2004-10-05,99.9,0.013184584178498993
2004-10-06,99.9,0.013184584178498993
2004-10-07,99.9,0.013184584178498993
2004-10-08,99.9,0.013184584178498993
2004-10-09,99.9,0.013184584178498993
2004-10-10,99.9,0.013184584178498993
2004-10-11,99.9,0.013184584178498993
2004-10-12,99.9,0.013184584178498993
2004-10-13,99.9,0.013184584178498993
2004-10-14,99.9,0.013184584178498993
2004-10-15,99.9,0.013184584178498993
2004-10-16,99.9,0.013184584178498993
2004-10-17,99.9,0.013184584178498993
2004-10-18,99.9,0.013184584178498993
2004-10-19,99.9,0.013184584178498993
2004-10-20,99.9,0.013184584178498993
2004-10-21,99.9,0.013184584178498993
2004-10-22,99.9,0.013184584178498993
2004-10-23,99.9,0.013184584178498993
2004-10-24,99.9,0.013184584178498993
2004-10-25,99.9,0.013184584178498993
2004-10-26,99.9,0.013184584178498993
2004-10-27,99.9,0.013184584178498993
2004-10-28,99.9,0.013184584178498993
2004-10-29,99.9,0.013184584178498993
2004-10-30,99.9,0.013184584178498993
2004-10-31,99.9,0.013184584178498993
2004-11-01,99.8,-0.0010010010010010895
2004-11-02,99.8,-0.0010010010010010895
2004-11-03,99.8,-0.0010010010010010895
2004-11-04,99.8,-0.0010010010010010895
2004-11-05,99.8,-0.0010010010010010895
2004-11-06,99.8,-0.0010010010010010895
2004-11-07,99.8,-0.0010010010010010895
2004-11-08,99.8,-0.0010010010010010895
2004-11-09,99.8,-0.0010010010010010895
2004-11-10,99.8,-0.0010010010010010895
2004-11-11,99.8,-0.0010010010010010895
2004-11-12,99.8,-0.0010010010010010895
2004-11-13,99.8,-0.0010010010010010895
2004-11-14,99.8,-0.0010010010010010895
2004-11-15,99.8,-0.0010010010010010895
2004-11-16,99.8,-0.0010010010010010895
2004-11-17,99.8,-0.0010010010010010895
2004-11-18,99.8,-0.0010010010010010895
2004-11-19,99.8,-0.0010010010010010895
2004-11-20,99.8,-0.0010010010010010895
2004-11-21,99.8,-0.0010010010010010895
2004-11-22,99.8,-0.0010010010010010895
2004-11-23,99.8,-0.0010010010010010895
2004-11-24,99.8,-0.0010010010010010895
2004-11-25,99.8,-0.0010010010010010895
2004-11-26,99.8,-0.0010010010010010895
2004-11-27,99.8,-0.0010010010010010895
2004-11-28,99.8,-0.0010010010010010895
2004-11-29,99.8,-0.0010010010010010895
2004-11-30,99.8,-0.0010010010010010895
2004-12-01,99.3,-0.00501002004008011
2004-12-02,99.3,-0.00501002004008011
2004-12-03,99.3,-0.00501002004008011
2004-12-04,99.3,-0.00501002004008011
2004-12-05,99.3,-0.00501002004008011
2004-12-06,99.3,-0.00501002004008011
2004-12-07,99.3,-0.00501002004008011
2004-12-08,99.3,-0.00501002004008011
2004-12-09,99.3,-0.00501002004008011
2004-12-10,99.3,-0.00501002004008011
2004-12-11,99.3,-0.00501002004008011
2004-12-12,99.3,-0.00501002004008011
2004-12-13,99.3,-0.00501002004008011
2004-12-14,99.3,-0.00501002004008011
2004-12-15,99.3,-0.00501002004008011
2004-12-16,99.3,-0.00501002004008011
2004-12-17,99.3,-0.00501002004008011
2004-12-18,99.3,-0.00501002004008011
2004-12-19,99.3,-0.00501002004008011
2004-12-20,99.3,-0.00501002004008011
2004-12-21,99.3,-0.00501002004008011
2004-12-22,99.3,-0.00501002004008011
2004-12-23,99.3,-0.00501002004008011
2004-12-24,99.3,-0.00501002004008011
2004-12-25,99.3,-0.00501002004008011
2004-12-26,99.3,-0.00501002004008011
2004-12-27,99.3,-0.00501002004008011
2004-12-28,99.3,-0.00501002004008011
2004-12-29,99.3,-0.00501002004008011
2004-12-30,99.3,-0.00501002004008011
2004-12-31,99.3,-0.00501002004008011
2005-01-01,98.8,-0.0050352467270896595
2005-01-02,98.8,-0.0050352467270896595
2005-01-03,98.8,-0.0050352467270896595
2005-01-04,98.8,-0.0050352467270896595
2005-01-05,98.8,-0.0050352467270896595
2005-01-06,98.8,-0.0050352467270896595
2005-01-07,98.8,-0.0050352467270896595
2005-01-08,98.8,-0.0050352467270896595
2005-01-09,98.8,-0.0050352467270896595
2005-01-10,98.8,-0.0050352467270896595
2005-01-11,98.8,-0.0050352467270896595
2005-01-12,98.8,-0.0050352467270896595
2005-01-13,98.8,-0.0050352467270896595
2005-01-14,98.8,-0.0050352467270896595
2005-01-15,98.8,-0.0050352467270896595
2005-01-16,98.8,-0.0050352467270896595
2005-01-17,98.8,-0.0050352467270896595
2005-01-18,98.8,-0.0050352467270896595
2005-01-19,98.8,-0.0050352467270896595
2005-01-20,98.8,-0.0050352467270896595
2005-01-21,98.8,-0.0050352467270896595
2005-01-22,98.8,-0.0050352467270896595
2005-01-23,98.8,-0.0050352467270896595
2005-01-24,98.8,-0.0050352467270896595
2005-01-25,98.8,-0.0050352467270896595
2005-01-26,98.8,-0.0050352467270896595
2005-01-27,98.8,-0.0050352467270896595
2005-01-28,98.8,-0.0050352467270896595
2005-01-29,98.8,-0.0050352467270896595
2005-01-30,98.8,-0.0050352467270896595
2005-01-31,98.8,-0.0050352467270896595
2005-02-01,99.5,0.007085020242914908
2005-02-02,99.5,0.007085020242914908
2005-02-03,99.5,0.007085020242914908
2005-02-04,99.5,0.007085020242914908
2005-02-05,99.5,0.007085020242914908
2005-02-06,99.5,0.007085020242914908
2005-02-07,99.5,0.007085020242914908
2005-02-08,99.5,0.007085020242914908
2005-02-09,99.5,0.007085020242914908
2005-02-10,99.5,0.007085020242914908
2005-02-11,99.5,0.007085020242914908
2005-02-12,99.5,0.007085020242914908
2005-02-13,99.5,0.007085020242914908
2005-02-14,99.5,0.007085020242914908
2005-02-15,99.5,0.007085020242914908
2005-02-16,99.5,0.007085020242914908
2005-02-17,99.5,0.007085020242914908
2005-02-18,99.5,0.007085020242914908
2005-02-19,99.5,0.007085020242914908
2005-02-20,99.5,0.007085020242914908
2005-02-21,99.5,0.007085020242914908
2005-02-22,99.5,0.007085020242914908
2005-02-23,99.5,0.007085020242914908
2005-02-24,99.5,0.007085020242914908
2005-02-25,99.5,0.007085020242914908
2005-02-26,99.5,0.007085020242914908
2005-02-27,99.5,0.007085020242914908
2005-02-28,99.5,0.007085020242914908
2005-03-01,99.3,-0.0020100502512563345
2005-03-02,99.3,-0.0020100502512563345
2005-03-03,99.3,-0.0020100502512563345
2005-03-04,99.3,-0.0020100502512563345
2005-03-05,99.3,-0.0020100502512563345
2005-03-06,99.3,-0.0020100502512563345
2005-03-07,99.3,-0.0020100502512563345
2005-03-08,99.3,-0.0020100502512563345
2005-03-09,99.3,-0.0020100502512563345
2005-03-10,99.3,-0.0020100502512563345
2005-03-11,99.3,-0.0020100502512563345
2005-03-12,99.3,-0.0020100502512563345
2005-03-13,99.3,-0.0020100502512563345
2005-03-14,99.3,-0.0020100502512563345
2005-03-15,99.3,-0.0020100502512563345
2005-03-16,99.3,-0.0020100502512563345
2005-03-17,99.3,-0.0020100502512563345
2005-03-18,99.3,-0.0020100502512563345
2005-03-19,99.3,-0.0020100502512563345
2005-03-20,99.3,-0.0020100502512563345
2005-03-21,99.3,-0.0020100502512563345
2005-03-22,99.3,-0.0020100502512563345
2005-03-23,99.3,-0.0020100502512563345
2005-03-24,99.3,-0.0020100502512563345
2005-03-25,99.3,-0.0020100502512563345
2005-03-26,99.3,-0.0020100502512563345
2005-03-27,99.3,-0.0020100502512563345
2005-03-28,99.3,-0.0020100502512563345
2005-03-29,99.3,-0.0020100502512563345
2005-03-30,99.3,-0.0020100502512563345
2005-03-31,99.3,-0.0020100502512563345
2005-04-01,99.9,0.006042296072507725
2005-04-02,99.9,0.006042296072507725
2005-04-03,99.9,0.006042296072507725
2005-04-04,99.9,0.006042296072507725
2005-04-05,99.9,0.006042296072507725
2005-04-06,99.9,0.006042296072507725
2005-04-07,99.9,0.006042296072507725
2005-04-08,99.9,0.006042296072507725
2005-04-09,99.9,0.006042296072507725
2005-04-10,99.9,0.006042296072507725
2005-04-11,99.9,0.006042296072507725
2005-04-12,99.9,0.006042296072507725
2005-04-13,99.9,0.006042296072507725
2005-04-14,99.9,0.006042296072507725
2005-04-15,99.9,0.006042296072507725
2005-04-16,99.9,0.006042296072507725
2005-04-17,99.9,0.006042296072507725
2005-04-18,99.9,0.006042296072507725
2005-04-19,99.9,0.006042296072507725
2005-04-20,99.9,0.006042296072507725
2005-04-21,99.9,0.006042296072507725
2005-04-22,99.9,0.006042296072507725
2005-04-23,99.9,0.006042296072507725
2005-04-24,99.9,0.006042296072507725
2005-04-25,99.9,0.006042296072507725
2005-04-26,99.9,0.006042296072507725
2005-04-27,99.9,0.006042296072507725
2005-04-28,99.9,0.006042296072507725
2005-04-29,99.9,0.006042296072507725
2005-04-30,99.9,0.006042296072507725
2005-05-01,99.4,-0.005005005005005003
2005-05-02,99.4,-0.005005005005005003
2005-05-03,99.4,-0.005005005005005003
2005-05-04,99.4,-0.005005005005005003
2005-05-05,99.4,-0.005005005005005003
2005-05-06,99.4,-0.005005005005005003
2005-05-07,99.4,-0.005005005005005003
2005-05-08,99.4,-0.005005005005005003
2005-05-09,99.4,-0.005005005005005003
2005-05-10,99.4,-0.005005005005005003
2005-05-11,99.4,-0.005005005005005003
2005-05-12,99.4,-0.005005005005005003
2005-05-13,99.4,-0.005005005005005003
2005-05-14,99.4,-0.005005005005005003
2005-05-15,99.4,-0.005005005005005003
2005-05-16,99.4,-0.005005005005005003
2005-05-17,99.4,-0.005005005005005003
2005-05-18,99.4,-0.005005005005005003
2005-05-19,99.4,-0.005005005005005003
2005-05-20,99.4,-0.005005005005005003
2005-05-21,99.4,-0.005005005005005003
2005-05-22,99.4,-0.005005005005005003
2005-05-23,99.4,-0.005005005005005003
2005-05-24,99.4,-0.005005005005005003
2005-05-25,99.4,-0.005005005005005003
2005-05-26,99.4,-0.005005005005005003
2005-05-27,99.4,-0.005005005005005003
2005-05-28,99.4,-0.005005005005005003
2005-05-29,99.4,-0.005005005005005003
2005-05-30,99.4,-0.005005005005005003
2005-05-31,99.4,-0.005005005005005003
2005-06-01,99.7,0.003018108651911433
2005-06-02,99.7,0.003018108651911433
2005-06-03,99.7,0.003018108651911433
2005-06-04,99.7,0.003018108651911433
2005-06-05,99.7,0.003018108651911433
2005-06-06,99.7,0.003018108651911433
2005-06-07,99.7,0.003018108651911433
2005-06-08,99.7,0.003018108651911433
2005-06-09,99.7,0.003018108651911433
2005-06-10,99.7,0.003018108651911433
2005-06-11,99.7,0.003018108651911433
2005-06-12,99.7,0.003018108651911433
2005-06-13,99.7,0.003018108651911433
2005-06-14,99.7,0.003018108651911433
2005-06-15,99.7,0.003018108651911433
2005-06-16,99.7,0.003018108651911433
2005-06-17,99.7,0.003018108651911433
2005-06-18,99.7,0.003018108651911433
2005-06-19,99.7,0.003018108651911433
2005-06-20,99.7,0.003018108651911433
2005-06-21,99.7,0.003018108651911433
2005-06-22,99.7,0.003018108651911433
2005-06-23,99.7,0.003018108651911433
2005-06-24,99.7,0.003018108651911433
2005-06-25,99.7,0.003018108651911433
2005-06-26,99.7,0.003018108651911433
2005-06-27,99.7,0.003018108651911433
2005-06-28,99.7,0.003018108651911433
2005-06-29,99.7,0.003018108651911433
2005-06-30,99.7,0.003018108651911433
2005-07-01,99.2,-0.005015045135406182
2005-07-02,99.2,-0.005015045135406182
2005-07-03,99.2,-0.005015045135406182
2005-07-04,99.2,-0.005015045135406182
2005-07-05,99.2,-0.005015045135406182
2005-07-06,99.2,-0.005015045135406182
2005-07-07,99.2,-0.005015045135406182
2005-07-08,99.2,-0.005015045135406182
2005-07-09,99.2,-0.005015045135406182
2005-07-10,99.2,-0.005015045135406182
2005-07-11,99.2,-0.005015045135406182
2005-07-12,99.2,-0.005015045135406182
2005-07-13,99.2,-0.005015045135406182
2005-07-14,99.2,-0.005015045135406182
2005-07-15,99.2,-0.005015045135406182
2005-07-16,99.2,-0.005015045135406182
2005-07-17,99.2,-0.005015045135406182
2005-07-18,99.2,-0.005015045135406182
2005-07-19,99.2,-0.005015045135406182
2005-07-20,99.2,-0.005015045135406182
2005-07-21,99.2,-0.005015045135406182
2005-07-22,99.2,-0.005015045135406182
2005-07-23,99.2,-0.005015045135406182
2005-07-24,99.2,-0.005015045135406182
2005-07-25,99.2,-0.005015045135406182
2005-07-26,99.2,-0.005015045135406182
2005-07-27,99.2,-0.005015045135406182
2005-07-28,99.2,-0.005015045135406182
2005-07-29,99.2,-0.005015045135406182
2005-07-30,99.2,-0.005015045135406182
2005-07-31,99.2,-0.005015045135406182
2005-08-01,99.7,0.00504032258064524
2005-08-02,99.7,0.00504032258064524
2005-08-03,99.7,0.00504032258064524
2005-08-04,99.7,0.00504032258064524
2005-08-05,99.7,0.00504032258064524
2005-08-06,99.7,0.00504032258064524
2005-08-07,99.7,0.00504032258064524
2005-08-08,99.7,0.00504032258064524
2005-08-09,99.7,0.00504032258064524
2005-08-10,99.7,0.00504032258064524
2005-08-11,99.7,0.00504032258064524
2005-08-12,99.7,0.00504032258064524
2005-08-13,99.7,0.00504032258064524
2005-08-14,99.7,0.00504032258064524
2005-08-15,99.7,0.00504032258064524
2005-08-16,99.7,0.00504032258064524
2005-08-17,99.7,0.00504032258064524
2005-08-18,99.7,0.00504032258064524
2005-08-19,99.7,0.00504032258064524
2005-08-20,99.7,0.00504032258064524
2005-08-21,99.7,0.00504032258064524
2005-08-22,99.7,0.00504032258064524
2005-08-23,99.7,0.00504032258064524
2005-08-24,99.7,0.00504032258064524
2005-08-25,99.7,0.00504032258064524
2005-08-26,99.7,0.00504032258064524
2005-08-27,99.7,0.00504032258064524
2005-08-28,99.7,0.00504032258064524
2005-08-29,99.7,0.00504032258064524
2005-08-30,99.7,0.00504032258064524
2005-08-31,99.7,0.00504032258064524
2005-09-01,100.7,0.010030090270812364
2005-09-02,100.7,0.010030090270812364
2005-09-03,100.7,0.010030090270812364
2005-09-04,100.7,0.010030090270812364
2005-09-05,100.7,0.010030090270812364
2005-09-06,100.7,0.010030090270812364
2005-09-07,100.7,0.010030090270812364
2005-09-08,100.7,0.010030090270812364
2005-09-09,100.7,0.010030090270812364
2005-09-10,100.7,0.010030090270812364
2005-09-11,100.7,0.010030090270812364
2005-09-12,100.7,0.010030090270812364
2005-09-13,100.7,0.010030090270812364
2005-09-14,100.7,0.010030090270812364
2005-09-15,100.7,0.010030090270812364
2005-09-16,100.7,0.010030090270812364
2005-09-17,100.7,0.010030090270812364
2005-09-18,100.7,0.010030090270812364
2005-09-19,100.7,0.010030090270812364
2005-09-20,100.7,0.010030090270812364
2005-09-21,100.7,0.010030090270812364
2005-09-22,100.7,0.010030090270812364
2005-09-23,100.7,0.010030090270812364
2005-09-24,100.7,0.010030090270812364
2005-09-25,100.7,0.010030090270812364
2005-09-26,100.7,0.010030090270812364
2005-09-27,100.7,0.010030090270812364
2005-09-28,100.7,0.010030090270812364
2005-09-29,100.7,0.010030090270812364
2005-09-30,100.7,0.010030090270812364
2005-10-01,100.8,0.0009930486593843213
2005-10-02,100.8,0.0009930486593843213
2005-10-03,100.8,0.0009930486593843213
2005-10-04,100.8,0.0009930486593843213
2005-10-05,100.8,0.0009930486593843213
2005-10-06,100.8,0.0009930486593843213
2005-10-07,100.8,0.0009930486593843213
2005-10-08,100.8,0.0009930486593843213
2005-10-09,100.8,0.0009930486593843213
2005-10-10,100.8,0.0009930486593843213
2005-10-11,100.8,0.0009930486593843213
2005-10-12,100.8,0.0009930486593843213
2005-10-13,100.8,0.0009930486593843213
2005-10-14,100.8,0.0009930486593843213
2005-10-15,100.8,0.0009930486593843213
2005-10-16,100.8,0.0009930486593843213
2005-10-17,100.8,0.0009930486593843213
2005-10-18,100.8,0.0009930486593843213
2005-10-19,100.8,0.0009930486593843213
