date, value
1988-09-13,121.25
1988-09-14,121
1988-09-15,120.4
1988-09-16,118.65
1988-09-19,119
1988-09-20,118.75
1988-09-21,117.75
1988-09-22,118.6
1988-09-23,117.75
1988-09-26,117.4
1988-09-27,117.4
1988-09-28,117.5
1988-09-29,118.4
1988-09-30,118.85
1988-10-03,118.5
1988-10-04,118.95
1988-10-05,119.35
1988-10-06,119.65
1988-10-07,120.35
1988-10-10,121
1988-10-11,120.1
1988-10-12,122.5
1988-10-13,122.9
1988-10-14,123.1
1988-10-17,122.8
1988-10-18,123
1988-10-19,123
1988-10-20,122.75
1988-10-21,123.05
1988-10-24,121.7
1988-10-25,121.65
1988-10-26,122.05
1988-10-27,121.3
1988-10-28,122.1
1988-10-31,123
1988-11-01,123.9
1988-11-02,126.1
1988-11-03,125.15
1988-11-04,125.05
1988-11-07,125.65
1988-11-08,125.45
1988-11-09,125.55
1988-11-10,125.45
1988-11-11,126.05
1988-11-14,125.55
1988-11-15,127.3
1988-11-16,127.4
1988-11-17,126.4
1988-11-18,125.1
1988-11-21,125.75
1988-11-22,126
1988-11-23,126.25
1988-11-28,127.26
1988-11-29,126.55
1988-11-30,126.9
1988-12-01,126.5
1988-12-02,127.5
1988-12-05,127.5
1988-12-06,126.1
1988-12-07,125.8
1988-12-08,126.45
1988-12-09,126
1988-12-12,126.85
1988-12-13,127.45
1988-12-14,129.55
1988-12-15,130.25
1988-12-16,136.25
1988-12-19,134.1
1988-12-20,134.4
1988-12-21,136.3
1988-12-22,137
1988-12-23,134.4
1988-12-27,138.75
1988-12-28,136.85
1988-12-29,131.4
1988-12-30,129
1989-01-03,132.05
1989-01-04,131.5
1989-01-05,131.5
1989-01-06,132.15
1989-01-09,132.05
1989-01-10,130
1989-01-11,131.95
1989-01-12,132.25
1989-01-13,131.1
1989-01-16,131.45
1989-01-17,132.15
1989-01-18,136.4
1989-01-19,140.35
1989-01-20,141.75
1989-01-23,143.75
1989-01-24,139.25
1989-01-25,140.15
1989-01-26,142.2
1989-01-27,136.2
1989-01-30,137.25
1989-01-31,138.45
1989-02-01,142.75
1989-02-02,141.8
1989-02-03,142.6
1989-02-06,145.05
1989-02-07,144.05
1989-02-08,144.85
1989-02-09,144.4
1989-02-10,144.75
1989-02-13,143.9
1989-02-14,144.5
1989-02-15,144.65
1989-02-16,144.9
1989-02-17,146.85
1989-02-21,148.45
1989-02-22,149.7
1989-02-23,148.1
1989-02-24,146.15
1989-02-27,144.15
1989-02-28,144.05
1989-03-01,143.75
1989-03-02,143.6
1989-03-03,145.1
1989-03-06,145.4
1989-03-07,146.85
1989-03-08,146.55
1989-03-09,145.5
1989-03-10,145.25
1989-03-13,145.1
1989-03-14,145.3
1989-03-15,144.45
1989-03-16,144.8
1989-03-17,145.7
1989-03-20,145.75
1989-03-21,145.25
1989-03-22,144.45
1989-03-23,145.85
1989-03-27,150.85
1989-03-28,149.65
1989-03-29,155.65
1989-03-30,160.25
1989-03-31,165.15
1989-04-03,161.65
1989-04-04,161.7
1989-04-05,166.85
1989-04-06,169.45
1989-04-07,163.45
1989-04-10,164.6
1989-04-11,168.5
1989-04-12,173.65
1989-04-13,179.65
1989-04-14,180.65
1989-04-17,174.65
1989-04-18,165.65
1989-04-19,167.05
1989-04-20,174.85
1989-04-21,171.65
1989-04-24,171.85
1989-04-25,170.15
1989-04-26,170.35
1989-04-27,167.55
1989-04-28,161.55
1989-05-01,154.65
1989-05-02,155.3
1989-05-03,154.05
1989-05-04,155.55
1989-05-05,157.65
1989-05-08,162
1989-05-09,159.45
1989-05-10,159.75
1989-05-11,161
1989-05-12,157.6
1989-05-15,154
1989-05-16,155.45
1989-05-17,153.55
1989-05-18,155.35
1989-05-19,154.5
1989-05-22,148.5
1989-05-23,149.45
1989-05-24,145.8
1989-05-25,150.45
1989-05-26,153.4
1989-05-30,150.65
1989-05-31,147.4
1989-06-01,150.2
1989-06-02,156.2
1989-06-05,156.55
1989-06-06,158.6
1989-06-07,159.5
1989-06-08,156.55
1989-06-09,151.8
1989-06-12,152.55
1989-06-13,153.5
1989-06-14,152.5
1989-06-15,155.15
1989-06-16,155
1989-06-19,156.15
1989-06-20,154.4
1989-06-21,156.1
1989-06-22,154.1
1989-06-23,157.05
1989-06-26,157.25
1989-06-27,157.45
1989-06-28,155.9
1989-06-29,156.15
1989-06-30,157.1
1989-07-05,157.55
1989-07-06,156.9
1989-07-07,156.7
1989-07-10,155
1989-07-11,152.75
1989-07-12,152.15
1989-07-13,153.6
1989-07-14,152.8
1989-07-17,150.25
1989-07-18,150.5
1989-07-19,148.6
1989-07-20,149.35
1989-07-21,149.5
1989-07-24,150.1
1989-07-25,149.6
1989-07-26,149.45
1989-07-27,149.65
1989-07-28,144.65
1989-07-31,143.35
1989-08-01,139.45
1989-08-02,134.3
1989-08-03,134.65
1989-08-04,134.5
1989-08-07,133.65
1989-08-08,135.9
1989-08-09,136.7
1989-08-10,137.45
1989-08-11,136.05
1989-08-14,135.75
1989-08-15,136.65
1989-08-16,135.5
1989-08-17,135.8
1989-08-18,134
1989-08-21,135.2
1989-08-22,135.5
1989-08-23,136
1989-08-24,135.6
1989-08-25,134.9
1989-08-28,135.14
1989-08-29,136.46
1989-08-30,135.36
1989-08-31,133.85
1989-09-01,134.55
1989-09-05,134.65
1989-09-06,135.75
1989-09-07,136
1989-09-08,136.7
1989-09-11,136.45
1989-09-12,136.25
1989-09-13,139.1
1989-09-14,142.65
1989-09-15,142
1989-09-18,142.3
1989-09-19,143.6
1989-09-20,145.1
1989-09-21,142.7
1989-09-22,144.7
1989-09-25,144.1
1989-09-26,142.85
1989-09-27,141.5
1989-09-28,141.7
1989-09-29,143.05
1989-10-02,142.55
1989-10-03,142.8
1989-10-04,143.1
1989-10-05,141.95
1989-10-06,138.2
1989-10-09,137.95
1989-10-10,137.25
1989-10-11,137.55
1989-10-12,138.35
1989-10-13,139.6
1989-10-16,137.25
1989-10-17,138.25
1989-10-18,139.6
1989-10-19,139.75
1989-10-20,138.75
1989-10-23,137.2
1989-10-24,137.5
1989-10-25,136.6
1989-10-26,136.5
1989-10-27,139.75
1989-10-30,138.05
1989-10-31,136.4
1989-11-01,136.65
1989-11-02,137.7
1989-11-03,137.65
1989-11-06,137.55
1989-11-07,138
1989-11-08,138.95
1989-11-09,139.95
1989-11-10,139.15
1989-11-13,140.05
1989-11-14,142.15
1989-11-15,142.45
1989-11-16,141.6
1989-11-17,145.6
1989-11-20,146.65
1989-11-21,145.15
1989-11-22,145.05
1989-11-24,145
1989-11-27,142.76
1989-11-28,142.17
1989-11-29,138.55
1989-11-30,139.55
1989-12-01,145.05
1989-12-04,141.6
1989-12-05,142.7
1989-12-06,141.25
1989-12-07,142.45
1989-12-08,142.75
1989-12-11,142.1
1989-12-12,140.9
1989-12-13,138.7
1989-12-14,139.6
1989-12-15,140.5
1989-12-18,138.3
1989-12-19,138.45
1989-12-20,138.15
1989-12-21,137.7
1989-12-22,137.5
1989-12-26,137.8
1989-12-27,135.6
1989-12-28,135.05
1989-12-29,135.5
1990-01-02,135.7
1990-01-03,134.75
1990-01-04,136.25
1990-01-05,136.9
1990-01-08,136.8
1990-01-09,136.95
1990-01-10,137.7
1990-01-11,137.25
1990-01-12,138.3
1990-01-15,139.1
1990-01-16,137.2
1990-01-17,136.3
1990-01-18,135.75
1990-01-19,135.9
1990-01-22,135.25
1990-01-23,136.35
1990-01-24,136.15
1990-01-25,136.55
1990-01-26,137.65
1990-01-29,137.8
1990-01-30,137.7
1990-01-31,136.8
1990-02-01,136.95
1990-02-02,136.05
1990-02-05,137
1990-02-06,136.85
1990-02-07,136.35
1990-02-08,137
1990-02-09,136.25
1990-02-12,136.65
1990-02-13,137.3
1990-02-14,136.75
1990-02-15,135.1
1990-02-16,134.95
1990-02-20,136
1990-02-21,135.45
1990-02-22,134.45
1990-02-23,133.35
1990-02-26,127.34
1990-02-27,127.25
1990-02-28,128.45
1990-03-01,128.5
1990-03-02,131.85
1990-03-05,132.35
1990-03-06,132.35
1990-03-07,132.4
1990-03-08,132.25
1990-03-09,131.9
1990-03-12,132.05
1990-03-13,132.25
1990-03-14,131.9
1990-03-15,131.85
1990-03-16,132.25
1990-03-19,131.9
1990-03-20,131.2
1990-03-21,132
1990-03-22,132.6
1990-03-23,132.5
1990-03-26,129.1
1990-03-27,128.9
1990-03-28,129
1990-03-29,129.7
1990-03-30,129.75
1990-04-02,129.3
1990-04-03,129.95
1990-04-04,129.45
1990-04-05,129.05
1990-04-06,129.55
1990-04-09,129.35
1990-04-10,129.65
1990-04-11,129.85
1990-04-12,129.95
1990-04-16,129.75
1990-04-17,129.1
1990-04-18,128.8
1990-04-19,129
1990-04-20,127.7
1990-04-23,127.8
1990-04-24,126
1990-04-25,123.35
1990-04-26,122.75
1990-04-27,121.05
1990-04-30,117.35
1990-05-01,119.95
1990-05-02,119.85
1990-05-03,119
1990-05-04,120.4
1990-05-07,119.4
1990-05-08,117.7
1990-05-09,118.25
1990-05-10,118.5
1990-05-11,118.85
1990-05-14,119.4
1990-05-15,119.3
1990-05-16,120
1990-05-17,119.25
1990-05-18,123.5
1990-05-21,121.4
1990-05-22,122.5
1990-05-23,121.55
1990-05-24,122.25
1990-05-25,122.96
1990-05-29,121.82
1990-05-30,119.97
1990-05-31,118.92
1990-06-01,119.15
1990-06-04,118.7
1990-06-05,119.15
1990-06-06,119.45
1990-06-07,118.2
1990-06-08,118.65
1990-06-11,118.35
1990-06-12,118.25
1990-06-13,116.7
1990-06-14,113.55
1990-06-15,114.85
1990-06-18,115
1990-06-19,115.3
1990-06-20,114.5
1990-06-21,114.5
1990-06-22,114.05
1990-06-25,114.7
1990-06-26,113.15
1990-06-27,113.75
1990-06-28,114.2
1990-06-29,117.65
1990-07-02,116.65
1990-07-03,117.9
1990-07-05,119
1990-07-06,118.6
1990-07-09,117.1
1990-07-10,116.8
1990-07-11,116.95
1990-07-12,116.75
1990-07-13,117.2
1990-07-16,117.15
1990-07-17,116.75
1990-07-18,117.95
1990-07-19,117.5
1990-07-20,117.85
1990-07-23,119.1
1990-07-24,117.5
1990-07-25,117.5
1990-07-26,116.7
1990-07-27,116.1
1990-07-30,115.25
1990-07-31,115.25
1990-08-01,115
1990-08-02,114.75
1990-08-03,113.25
1990-08-06,113.5
1990-08-07,114
1990-08-08,114.3
1990-08-09,114.85
1990-08-10,115.5
1990-08-14,116.7
1990-08-15,115.5
1990-08-16,116.15
1990-08-17,117.15
1990-08-20,116.05
1990-08-21,116.5
1990-08-22,115.95
1990-08-23,115.6
1990-08-24,114.25
1990-08-27,110.4
1990-08-28,109.82
1990-08-29,110.48
1990-08-30,110.62
1990-08-31,110.16
1990-09-04,111.45
1990-09-05,110.95
1990-09-06,109
1990-09-07,107.85
1990-09-10,104.85
1990-09-11,105.5
1990-09-12,104.9
1990-09-13,105.7
1990-09-14,105.4
1990-09-17,105.95
1990-09-18,106
1990-09-19,105.05
1990-09-20,103.5
1990-09-21,101.35
1990-09-24,102
1990-09-25,102.65
1990-09-26,99.75
1990-09-27,97.3
1990-09-28,96.45
1990-10-01,96.25
1990-10-02,99.5
1990-10-03,99.85
1990-10-04,98.8
1990-10-05,101.55
1990-10-08,100
1990-10-09,100.1
1990-10-10,98.75
1990-10-11,94.3
1990-10-12,94.6
1990-10-15,88.6
1990-10-16,87.85
1990-10-17,88.85
1990-10-18,90.5
1990-10-19,93.45
1990-10-22,95.5
1990-10-23,96.15
1990-10-24,95.5
1990-10-25,94.75
1990-10-26,94.5
1990-10-29,95.35
1990-10-30,96.85
1990-10-31,95.85
1990-11-01,95.5
1990-11-02,92.95
1990-11-05,94
1990-11-06,95.1
1990-11-07,94.7
1990-11-08,93.5
1990-11-09,92.4
1990-11-12,92.5
1990-11-13,94.25
1990-11-14,92.25
1990-11-15,92.25
1990-11-16,92.5
1990-11-19,92.9
1990-11-20,92.3
1990-11-21,91.85
1990-11-23,93.55
1990-11-26,93.3
1990-11-27,93.31
1990-11-28,92.73
1990-11-29,93.3
1990-11-30,91.45
1990-12-03,91.7
1990-12-04,93.45
1990-12-05,93.4
1990-12-06,93.25
1990-12-07,92.5
1990-12-10,92.4
1990-12-11,92.5
1990-12-12,91.55
1990-12-13,88.45
1990-12-14,87.15
1990-12-17,87.8
1990-12-18,87
1990-12-19,87.8
1990-12-20,88.7
1990-12-21,86.75
1990-12-26,85.35
1990-12-27,82.9
1990-12-28,81.6
1990-12-31,81.25
1991-01-02,81.75
1991-01-03,82.7
1991-01-04,83.75
1991-01-07,86.15
1991-01-08,85.75
1991-01-09,86
1991-01-10,87.3
1991-01-11,87.5
1991-01-14,89.6
1991-01-15,90
1991-01-16,90.5
1991-01-17,91.5
1991-01-18,90
1991-01-21,90.45
1991-01-22,89.9
1991-01-23,88.25
1991-01-24,85.7
1991-01-25,89.05
1991-01-28,87.25
1991-01-29,87.1
1991-01-30,83.15
1991-01-31,84.75
1991-02-01,86.65
1991-02-04,86.15
1991-02-05,84.5
1991-02-06,84.05
1991-02-07,86.85
1991-02-08,90.05
1991-02-11,88.8
1991-02-12,86.55
1991-02-13,87.6
1991-02-14,87.7
1991-02-15,85.6
1991-02-19,84.8
1991-02-20,84.15
1991-02-21,81.6
1991-02-22,81.2
1991-02-25,81.31
1991-02-26,83.3
1991-02-27,84.65
1991-02-28,88.17
1991-03-01,87.5
1991-03-04,86.3
1991-03-05,84.9
1991-03-06,85.4
1991-03-07,86.35
1991-03-08,89
1991-03-11,88.65
1991-03-12,86.65
1991-03-13,87.9
1991-03-14,87.5
1991-03-15,88.4
1991-03-18,86.05
1991-03-19,87
1991-03-20,88.15
1991-03-21,88.45
1991-03-22,86.45
1991-03-25,84.65
1991-03-26,85.3
1991-03-27,87
1991-03-28,91.85
1991-04-01,93
1991-04-02,92.1
1991-04-03,94.25
1991-04-04,94.45
1991-04-05,92.35
1991-04-08,93.95
1991-04-09,94.8
1991-04-10,95.9
1991-04-11,96.85
1991-04-12,98.5
1991-04-15,95.65
1991-04-16,96.25
1991-04-17,98.25
1991-04-18,98
1991-04-19,96.75
1991-04-22,100.35
1991-04-23,102.1
1991-04-24,101.25
1991-04-25,99.9
1991-04-26,102.25
1991-04-29,99.3
1991-04-30,100.65
1991-05-01,99.5
1991-05-02,95.9
1991-05-03,93.2
1991-05-06,95.3
1991-05-07,95.4
1991-05-08,94.6
1991-05-09,95.9
1991-05-10,95.45
1991-05-13,94.55
1991-05-14,94.55
1991-05-15,95.2
1991-05-16,95.2
1991-05-17,94.2
1991-05-20,94.5
1991-05-21,94.9
1991-05-22,94.55
1991-05-23,93.7
1991-05-24,93.8
1991-05-28,94.98
1991-05-29,92.85
1991-05-30,99.07
1991-05-31,97.75
1991-06-03,96.5
1991-06-04,96.8
1991-06-05,95.6
1991-06-06,97.7
1991-06-07,98
1991-06-10,97.55
1991-06-11,97.9
1991-06-12,97.45
1991-06-13,96.9
1991-06-14,96.9
1991-06-17,97
1991-06-18,97.2
1991-06-19,98.85
1991-06-20,99.4
1991-06-21,99.05
1991-06-24,98.1
1991-06-25,97.3
1991-06-26,97.5
1991-06-27,97.3
1991-06-28,97.75
1991-07-01,97.85
1991-07-02,97.3
1991-07-03,96.95
1991-07-05,97.55
1991-07-08,97
1991-07-09,95.65
1991-07-10,95.2
1991-07-11,94.7
1991-07-12,95.2
1991-07-15,95.1
1991-07-16,95
1991-07-17,95.2
1991-07-18,95.45
1991-07-19,95.85
1991-07-22,95.1
1991-07-23,94.65
1991-07-24,93.8
1991-07-25,93.7
1991-07-26,91.6
1991-07-29,89.95
1991-07-30,86.55
1991-07-31,87.9
1991-08-01,88.15
1991-08-02,84.9
1991-08-05,84.75
1991-08-06,86.7
1991-08-07,86.5
1991-08-08,83.5
1991-08-09,83.5
1991-08-12,85.2
1991-08-13,84.45
1991-08-14,82.55
1991-08-15,78.25
1991-08-16,80
1991-08-19,81.45
1991-08-20,81.5
1991-08-21,80.65
1991-08-22,80.65
1991-08-23,80.15
1991-08-26,80.55
1991-08-27,80.76
1991-08-28,82.24
1991-08-29,81.96
1991-08-30,80.87
1991-09-03,81.7
1991-09-04,82.7
1991-09-05,81.75
1991-09-06,82.7
1991-09-09,82.7
1991-09-10,82.4
1991-09-11,81.8
1991-09-12,81.9
1991-09-13,81.55
1991-09-16,82.1
1991-09-17,82.75
1991-09-18,83.65
1991-09-19,83
1991-09-20,82.5
1991-09-23,83
1991-09-24,84.05
1991-09-25,84.3
1991-09-26,82.55
1991-09-27,82.4
1991-09-30,82.5
1991-10-01,83.5
1991-10-02,83.75
1991-10-03,84.25
1991-10-04,84.7
1991-10-07,84.25
1991-10-08,84.65
1991-10-09,86
1991-10-10,86.8
1991-10-11,88.3
1991-10-14,87.8
1991-10-15,86
1991-10-16,85.4
1991-10-17,86.3
1991-10-18,87.05
1991-10-21,87.25
1991-10-22,86.65
1991-10-23,86
1991-10-24,86.5
1991-10-25,86.25
1991-10-28,85.3
1991-10-29,86.25
1991-10-30,86.65
1991-10-31,86.5
1991-11-01,86.55
1991-11-04,87.3
1991-11-05,87.15
1991-11-06,87.25
1991-11-07,85.05
1991-11-08,84.5
1991-11-11,85.75
1991-11-12,85.75
1991-11-13,84.75
1991-11-14,84.25
1991-11-15,85.15
1991-11-18,84.45
1991-11-19,85.25
1991-11-20,85.9
1991-11-21,85.9
1991-11-22,85.8
1991-11-25,85.1
1991-11-26,84.46
1991-11-27,84.05
1991-11-29,83.78
1991-12-02,83.5
1991-12-03,84.1
1991-12-04,83.75
1991-12-05,84
1991-12-06,85.25
1991-12-09,85.7
1991-12-10,85.2
1991-12-11,85.35
1991-12-12,83.8
1991-12-13,83.95
1991-12-16,83.85
1991-12-17,82.95
1991-12-18,81.85
1991-12-19,82.1
1991-12-20,80.1
1991-12-23,80.3
1991-12-24,80.5
1991-12-26,80.1
1991-12-27,79.9
1991-12-30,80.25
1991-12-31,80.65
1992-01-02,80.8
1992-01-03,78.55
1992-01-06,79
1992-01-07,79.25
1992-01-08,80.8
1992-01-09,82.55
1992-01-10,82.35
1992-01-13,81.5
1992-01-14,81.75
1992-01-15,83
1992-01-16,84.85
1992-01-17,83.75
1992-01-20,83.6
1992-01-21,84.65
1992-01-22,84.2
1992-01-23,84.35
1992-01-24,85
1992-01-27,86.85
1992-01-28,87.25
1992-01-29,86.75
1992-01-30,86.75
1992-01-31,86.7
1992-02-03,87
1992-02-04,86.75
1992-02-05,86.2
1992-02-06,86.3
1992-02-07,86.05
1992-02-10,85.9
1992-02-11,85.55
1992-02-12,86.25
1992-02-13,86.05
1992-02-14,85.8
1992-02-18,86.25
1992-02-19,85.6
1992-02-20,85.9
1992-02-21,84.9
1992-02-24,84
1992-02-25,83.18
1992-02-26,82.45
1992-02-27,82.59
1992-02-28,82.66
1992-03-02,84.25
1992-03-03,84
1992-03-04,83.85
1992-03-05,84.2
1992-03-06,84.85
1992-03-09,85
1992-03-10,85.6
1992-03-11,85.65
1992-03-12,84.5
1992-03-13,84.85
1992-03-16,84.7
1992-03-17,85
1992-03-18,83.6
1992-03-19,84
1992-03-20,84.4
1992-03-23,84.5
1992-03-24,84.2
1992-03-25,85
1992-03-26,84.75
1992-03-27,85.1
1992-03-30,85.15
1992-03-31,85.5
1992-04-01,85
1992-04-02,84.9
1992-04-03,84.95
1992-04-06,84.65
1992-04-07,84.25
1992-04-08,84
1992-04-09,83.85
1992-04-10,84.15
1992-04-13,84
1992-04-14,83.8
1992-04-15,82.6
1992-04-16,82.3
1992-04-20,81.7
1992-04-21,82.25
1992-04-22,82.15
1992-04-23,82.25
1992-04-24,82.05
1992-04-27,81.5
1992-04-28,81.5
1992-04-29,81.55
1992-04-30,82.15
1992-05-01,82.3
1992-05-04,82.45
1992-05-05,82.8
1992-05-06,82.45
1992-05-07,82.05
1992-05-08,82.2
1992-05-11,82
1992-05-12,82
1992-05-13,81.65
1992-05-14,82
1992-05-15,82.25
1992-05-18,82.5
1992-05-19,82.65
1992-05-20,82.4
1992-05-21,82
1992-05-22,81.75
1992-05-26,82.15
1992-05-27,81.65
1992-05-28,80.8
1992-05-29,80.24
1992-06-01,80.65
1992-06-02,81.1
1992-06-03,80.2
1992-06-04,81.15
1992-06-05,80.8
1992-06-08,81.1
1992-06-09,81.25
1992-06-10,81.5
1992-06-11,81.85
1992-06-12,81.55
1992-06-15,82
1992-06-16,81.55
1992-06-17,80.75
1992-06-18,81
1992-06-19,80.75
1992-06-22,81.5
1992-06-23,81.25
1992-06-24,80.85
1992-06-25,81
1992-06-26,80.9
1992-06-29,82.05
1992-06-30,82
1992-07-01,82.7
1992-07-02,83.45
1992-07-06,83.25
1992-07-07,83.95
1992-07-08,84
1992-07-09,84.9
1992-07-10,85.45
1992-07-13,87.7
1992-07-14,88.5
1992-07-15,88.7
1992-07-16,88.1
1992-07-17,88.8
1992-07-20,88.25
1992-07-21,87.25
1992-07-22,90.5
1992-07-23,90.85
1992-07-24,90
1992-07-27,89.1
1992-07-28,89
1992-07-29,88.25
1992-07-30,89.4
1992-07-31,91
1992-08-03,88.5
1992-08-04,86.3
1992-08-05,86.25
1992-08-06,86.75
1992-08-07,88.95
1992-08-10,87.75
1992-08-11,87.5
1992-08-12,85.25
1992-08-13,84
1992-08-14,82.7
1992-08-17,82.75
1992-08-18,82.25
1992-08-19,83.5
1992-08-20,84.25
1992-08-21,84.65
1992-08-24,85.8
1992-08-25,85.5
1992-08-26,85.65
1992-08-27,86.4
1992-08-28,86.95
1992-08-31,87.45
1992-09-01,87.7
1992-09-02,88.85
1992-09-03,89.15
1992-09-04,91
1992-09-08,92.05
1992-09-09,91.5
1992-09-10,90.25
1992-09-11,89
1992-09-14,90.5
1992-09-15,91
1992-09-16,91.4
1992-09-17,90.15
1992-09-18,90.2
1992-09-21,91
1992-09-22,90.5
1992-09-23,91.65
1992-09-24,92.9
1992-09-25,92.25
1992-09-28,92.25
1992-09-29,92.05
1992-09-30,93.85
1992-10-01,93.7
1992-10-02,93.1
1992-10-05,92.75
1992-10-06,92.75
1992-10-07,93.55
1992-10-08,91.75
1992-10-09,92.95
1992-10-12,92.5
1992-10-13,92
1992-10-14,91.1
1992-10-15,91.8
1992-10-16,91.95
1992-10-19,92.45
1992-10-20,92.5
1992-10-21,92.25
1992-10-22,92.55
1992-10-23,92.9
1992-10-26,92.85
1992-10-27,92.35
1992-10-28,92.7
1992-10-29,93
1992-10-30,92.75
1992-11-02,92.9
1992-11-03,92.5
1992-11-04,93.25
1992-11-05,95.25
1992-11-06,94.5
1992-11-09,92.75
1992-11-10,91.75
1992-11-11,92.15
1992-11-12,92.5
1992-11-13,93.5
1992-11-16,95
1992-11-17,95.9
1992-11-18,95.25
1992-11-19,95.95
1992-11-20,95.75
1992-11-23,94.8
1992-11-24,92.75
1992-11-25,93.05
1992-11-30,94.6
1992-12-01,95.25
1992-12-02,99.65
1992-12-03,100.45
1992-12-04,103.4
1992-12-07,107.25
1992-12-08,107.25
1992-12-09,105.4
1992-12-10,105.95
1992-12-11,111.9
1992-12-14,109.65
1992-12-15,108.8
1992-12-16,108.4
1992-12-17,110.45
1992-12-18,107.35
1992-12-21,104.35
1992-12-22,105.4
1992-12-23,103.5
1992-12-28,103.1
1992-12-29,103
1992-12-30,103.7
1992-12-31,104.45
1993-01-04,106.8
1993-01-05,107.65
1993-01-06,109.5
1993-01-07,109.9
1993-01-08,108.75
1993-01-11,107.75
1993-01-12,107.8
1993-01-13,106.3
1993-01-14,104.95
1993-01-15,103.05
1993-01-18,105.6
1993-01-19,105.5
1993-01-20,107.7
1993-01-21,106.65
1993-01-22,104.6
1993-01-25,107.25
1993-01-26,108.15
1993-01-27,107.5
1993-01-28,108.5
1993-01-29,108.7
1993-02-01,109.1
1993-02-02,110
1993-02-03,110.65
1993-02-04,111.2
1993-02-05,112.45
1993-02-08,113.15
1993-02-09,117.15
1993-02-10,118
1993-02-11,118.85
1993-02-12,115.95
1993-02-16,116.3
1993-02-17,114.9
1993-02-18,113.35
1993-02-19,107.35
1993-02-22,98.35
1993-02-23,102.65
1993-02-24,97.5
1993-02-25,98.3
1993-02-26,101.9
1993-03-02,107.7
1993-03-03,103.65
1993-03-04,103.55
1993-03-05,103.5
1993-03-08,102.6
1993-03-09,102.55
1993-03-10,102.7
1993-03-11,105
1993-03-12,105
1993-03-15,105.25
1993-03-16,103.3
1993-03-17,103.5
1993-03-18,103.55
1993-03-19,104.7
1993-03-22,105.35
1993-03-23,106
1993-03-24,107.95
1993-03-25,107.95
1993-03-26,108.25
1993-03-29,110
1993-03-30,112.25
1993-03-31,110
1993-04-01,111.5
1993-04-02,113.25
1993-04-05,114.35
1993-04-06,111.5
1993-04-07,108.5
1993-04-08,110
1993-04-12,111.1
1993-04-13,111.5
1993-04-14,112.35
1993-04-15,111
1993-04-16,111.7
1993-04-19,113.8
1993-04-20,114
1993-04-21,117.55
1993-04-22,116.25
1993-04-23,115
1993-04-26,117.25
1993-04-27,116.15
1993-04-28,116.75
1993-04-29,119.6
1993-04-30,118.55
1993-05-03,116.45
1993-05-04,115.05
1993-05-05,116.7
1993-05-06,120.75
1993-05-07,120
1993-05-10,119.25
1993-05-11,118.8
1993-05-12,121.05
1993-05-13,122.1
1993-05-14,119.85
1993-05-17,118.45
1993-05-18,119.95
1993-05-19,118.3
1993-05-20,118
1993-05-21,118.15
1993-05-24,118
1993-05-25,118.25
1993-05-26,119.45
1993-05-27,123.7
1993-05-28,123.2
1993-06-01,122.15
1993-06-02,120.3
1993-06-03,123.1
1993-06-04,123.4
1993-06-07,123.75
1993-06-08,124
1993-06-09,124.5
1993-06-10,125.7
1993-06-11,125.05
1993-06-14,124.35
1993-06-15,125.85
1993-06-16,127.5
1993-06-17,127.9
1993-06-18,128
1993-06-21,127.75
1993-06-22,127
1993-06-23,127
1993-06-24,128.4
1993-06-25,129.5
1993-06-28,131.3
1993-06-29,134.75
1993-06-30,137.4
1993-07-01,140.2
1993-07-02,138.75
1993-07-06,138.4
1993-07-07,138
1993-07-08,136
1993-07-09,136.75
1993-07-12,137.5
1993-07-13,136.25
1993-07-14,136.3
1993-07-15,138
1993-07-16,138
1993-07-19,138.45
1993-07-20,138.45
1993-07-21,137.5
1993-07-22,137.8
1993-07-23,137.7
1993-07-26,138.05
1993-07-27,138.65
1993-07-28,140.2
1993-07-29,141.75
1993-07-30,143.55
1993-08-02,143.75
1993-08-03,144.4
1993-08-04,144
1993-08-05,138
1993-08-06,136.35
1993-08-09,139.5
1993-08-10,141
1993-08-11,140.15
1993-08-12,138.4
1993-08-13,138
1993-08-16,139.1
1993-08-17,137.45
1993-08-18,137.3
1993-08-19,137.25
1993-08-20,136.45
1993-08-23,135.4
1993-08-24,133.6
1993-08-25,127.6
1993-08-26,120.4
1993-08-27,122.36
1993-08-30,124.94
1993-08-31,124.72
1993-09-01,123
1993-09-02,121.5
1993-09-03,121.7
1993-09-07,118.6
1993-09-08,116.6
1993-09-09,120
1993-09-10,117.45
1993-09-13,114.25
1993-09-14,116.1
1993-09-15,117.3
1993-09-16,121.05
1993-09-17,119.35
1993-09-20,120.9
1993-09-21,125.75
1993-09-22,122.65
1993-09-23,124.9
1993-09-24,125.25
1993-09-27,124.5
1993-09-28,124.05
1993-09-29,124.35
1993-09-30,125.7
1993-10-01,125.2
1993-10-04,124.3
1993-10-05,124
1993-10-06,125.85
1993-10-07,127.3
1993-10-08,127.75
1993-10-11,132.3
1993-10-12,134.05
1993-10-13,134.5
1993-10-14,134
1993-10-15,131
1993-10-18,132.75
1993-10-19,133.5
1993-10-20,133.7
1993-10-21,130.05
1993-10-22,131.3
1993-10-25,131.95
1993-10-26,130
1993-10-27,130.55
1993-10-28,129.8
1993-10-29,130
1993-11-01,127.35
1993-11-02,128.55
1993-11-03,129.5
